id,combined_Languages,preferred_Languages,combined_Frameworks,preferred_Frameworks,combined_Libraries,preferred_Libraries,combined_Tools,preferred_Tools,combined_analyzed,preferredExperience_analyzed
29528,"['JavaScript', 'TypeScript']",없음,"['Vue.js', 'Angular', 'React']",없음,없음,['gRPC'],없음,없음,"['관리', '경험', 'SDK', '기본기', '네트워크', '활용', '개발', 'CS', '빌', 'CSS', '제한', '디자이너', '엔드', '버즈빌은', 'Science', '기대', '자신', '주도', '스펙', '엔지니어', 'JavaScript', '다음', '관련', 'TypeScript', '일', 'Vue', '이상', '웹', '특정', 'PM', '협업', '바탕', '인재', '표현', '이해', '개발자', 'HTML5', '구현', '데이터', '생각', '알고리즘', '성장', '프론트엔드 개발자', '컴퓨터', '운영', '자기', '기획', '기능', '확인', '프론트', '워크', '디지털', '리포트', '사람', '광고', '과학', 'Angular', 'Pure', '지식', '버즈', '숙지', 'Computer', '원리', 'ES', '기반', '구조', '서버', '코드', '최신', 'React', 'HTML', 'Vue.js', '서비스', '학습', '프로그래밍', '기본', '중요', '프레임', '관심', '시스템', '능력']","['백', 'gRPC', '경험', 'GraphQL', '엔드', '구성', 'Storybook', '패턴', '아키텍처', '지식', '테스트', '자동', '구현', '관련', '디자인', '서비스', '소프트웨어']"
29530,없음,없음,['TensorFlow'],없음,"['Pandas', 'Matplotlib', 'NumPy', 'PyTorch', 'TensorFlow']",없음,없음,없음,"['석사', '이용자', '관리', 'Citeasy', '경험', 'RAG', '책임감', '국내', '이', '실질', '데이터 분석', '협력', '시간', '도전', '편리', '해결', '실행', '설계', '공감', '활용', '개발', '수집', '전직', '프로젝트', '특례', '편입', '빅데이터', 'Transformer', '발전', '콘텐츠', '기록', '방문자', '공학', '시각', '러닝', '통합', 'AI', '소비', '문제', '파이프라인', '성능', '기대', '향', '학업', '주도', '제공', '분야', '과제', 'TensorFlow', '관련', '검색', '접근', '데이터 과학', '연속', '도입', '일', '이상', '독점', '지원', '기존', '팀원', 'ML', '전문', '바탕', '방식', '목표', 'NLP', '구독', '한국', '원문', '인재', '합류', '팀', '대량', '점', '분', '채팅', '흑자', '이해', '선도', '구현', '데이터', '초기', '필요', '성장', '대표', '컴퓨터', '소개', '신규', '작용', '도움', '개선', '아키텍처', '적용', '지속', '예정', 'PyTorch', '시도', '운영', '기업', '시장', '문서', '다양', '전처리', '논문', '영향', '기능', '요원', '프로그램', '규모', '기술', '과정', '발돋움', '사회', '누리미디어', '기관', '생성', '학술', '머신', '상호', '사용', '데이터베이스', '워크', '최초', '가능', '상용', '자동', '모델', '전반', 'Pandas', 'Matplotlib', '수행', '지식', '중심', '도구', '내일', '주요', '열정', '산업', '시작', 'NumPy', '사업', '아카루트', '오늘', '구축', '병역', 'DBpia', '모두', '참여', '저자', '정보', '진행', '디비피아', '첨단', 'KRpia', '세상', '환경', '태도', '서지', '기반', '사용자', '구조', '혁신', '지향', 'idea', '최신', '졸업', '처리', '연', '궁극', '자사', '실무', '메타', '대중', '대한민국', '최적화', '한국학', '작성', '서비스', '추천', '분석', '배포', '보유', '커리어', '주', '실험', '평가', '경계', '학습', '최적', '출시', '업계', '설립', '언어', '기본', '단계', '우상', '연구', 'LLM', '프레임', '플랫폼', '적극', '시스템', '능력']","['도입', '경험', '개발', '협업', '중시', '관심', '원활', '커뮤니케이션', '열정', '연구', '기술']"
26913,없음,없음,없음,없음,없음,없음,없음,없음,"['출근', '의지', '여정', '경험', '최종', '검사', '월', '의미', '마감', '공고', '전화', 'NodeJs', '시간', '회사', '철학', '직무', '지급', '개발', '안정', 'Culture', '설득력', '담당', '자격', '발전', '허위', '변경', '근무', '포커', 'Fit', '조회', '이용', '다음', '과제', '관련', '소정', '시', '이상', '전형', '지원', '웹', '참석', '바탕', '사실', '오전', '향상', '급여', '합류', '분', '선택', '이해', '덤', '홀', '필요', '테스트', '신규', '중요도', 'MSA', '개선', '형태', '적합', '지속', '경력', 'Api', '운영', '게임', 'BFF', 'Jira', '절차', '취소', 'Backend', '전환', '동일', '면접비', '상태', '처우', '확인', '연봉', '결과', '개별', '직군', '경우', 'Platform', '발견', '상호', '상시', '채용', '가능', '자세', '대상', '평판', '해당', 'UX', '조기', '우대', '본인', '구축', 'Typescript', '긍정', '종료', '합격', '보드게임', '기타', 'Conflunce', '사항', '면접', 'Admin', '서버', '장애', 'server', '코드', '정규직', '실무', '후', '서비스', '커머스', '실력', '업무', '완료', '전', 'System', '이해도', 'NSUSLAB', 'Domain', '인터뷰', '대응', '협의', 'Javascript', '후보자', '중계']","['의지', 'Conflunce', '경험', '향상', '철학', '개발', '분', '덤', '홀', '자세', '서비스', '커머스', '업무', '발전', '개선', '지속', '경력', 'UX', '게임', 'Jira', '포커', '긍정', '이용', '관련', '보드게임']"
28586,['Java'],없음,"['Flutter', 'Vue.js', 'React']",없음,없음,없음,['AWS'],없음,"['인프라', '지원자', '웹', 'Flutter', '급', '프론트', '책임', 'Java', '어플리케이션', '퍼블리싱', '개발', 'or', 'React', '필요', '전반', 'Vue.js', '서비스', 'Native', 'Springboot', '엔드', 'AWS', '백엔드 개발', '경력', '선임', '운영', '구축', '백엔드', '유지']","['컴퓨터', '근무', '공학', '직무', '경험', '해당', '인턴', '시스템', '경력', '사항', '우대', '에이전시']"
28024,['Java'],없음,없음,없음,없음,없음,['AWS'],없음,"['관리', '지원자', '진행', 'NH투자증권', '웹', '국내', '배스킨라빈스', '턴키', 'SM', '어플리케이션', '중견', '새마을금고', 'Java', '책임', '연구원', '에이전시', '경험자', '롯데백화점', '개발', '웅진', '멘티', 'KT', 'MG', '코웨이', '프로젝트', 'php', '한국네트웍스', '필요', 'python', '전반', '디자인', '서비스', '다수', 'Springboot', '유한킴벌리', '수행', '수석', 'LS산전', 'AWS', '백엔드 개발', '리조트', '경력', 'mysql', '스택', 'C', '동아제약', '우대', 'mariadb', '운영', '기업', '대명', 'SK', '웹사이트', '창비', '구축', '기획', '시스템', 'Backend', '유지', '삼성전자', '기술']","['컴퓨터', '근무', '직무', '공학', '경험', '해당', '인턴', '시스템', '경력', '우대', '에이전시']"
29525,없음,없음,없음,없음,없음,없음,['Git'],['AWS'],"['프로토타입', '툴', '기존', '이상', '경험', '유지', '팀원', 'Git', '협업', 'API', '아키텍쳐', '서버', '소프트웨어', '가상', '연동', '코드', '설계', '사용', '개발', '팀', '조각', '이해', '최적화', '프로젝트 관리', '서비스', '팀장', '담당', 'Server', '신규', '네트워크 통신', '보상', '개선', 'Mobile', '보수', '엔지니어링', 'App', '투자', '전체', '경력', '리뷰', '성능', '자산', 'Jira', '기획', '시스템', '기능', '참여', '리딩', '주식']","['관리', '툴', '경험', 'Notion', 'AWS', 'Jira', '환경', '글로벌', 'NodeJS', '우대', '런칭', '거부감', '서비스', '작업']"
26429,"['Go', 'Python', 'Java']",없음,없음,없음,없음,없음,"['AWS', 'Terraform', 'Kubernetes', 'Grafana']",없음,"['의지', 'Loki', '관리', '강화', '에러', '해법', '네트워크', '오픈', '포함', '극대', '고민', '해결', '마련', '설계', '활용', '개발', '안정', '최소', '재발', '발생', 'Node.js', 'AWS', 'Kubernetes', '소통', '문제', '파이프라인', '방지', 'LGTM', 'Go', 'e.g.', '프로세스', '도입', '인프라', '이상', '준수', '전략', '이해', '구현', '보안', '알림', '개선', '아키텍처', '경력', '포지션', '운영', '다양', '과정', 'Terraform', '리눅스', 'IaC', 'GitOps', 'Java', '분빌드', '효율', '자동', '리소스', '검토', '모니터링', 'CI', 'Mimir', '클러스터', '긍정', '동료', 'Tempo', '속도', 'Compliance', '태도', '역량', '기반', '장애', 'CD', '제품', 'Istio', '서비스', '배포', '업무', '보유', '실험', '언어', '최적', '프로그래밍', '기본', 'Grafana', 'Python', '시스템', '고가용성', '와', '소스']","['인프라', '관리', '경험', 'Compliance', '환경', 'Internal', 'Platform', '코드', 'backstage', '개발', '분', 'Istio', '보안', 'Mesh', '서비스', 'IDP', 'On', '이해도', 'premise', '운영', 'Service', 'e.g.', 'Developer']"
29474,없음,없음,없음,없음,없음,없음,['AWS'],['AWS'],"['DB', '인프라', '관리', '이상', '경험', 'AWS RDS', 'DBMS', '아키텍쳐', '마이그레이션', 'CD', '설계', '개발', '네트워크 인프라', '효율', '이해', '구현', '슈팅', 'JenKins', '클라우드', '트러블', '배포', '발생', 'AWS', '제외', '지식', '경력', '모니터링', 'mysql', '문제', '성능', '네트워크 보안', '운영', 'CI', '다양', '시스템', 'AWS ECS', '능력']","['보유', '설계', '경험', '각종', 'AWS', 'Kubanetes', '구현', 'DBMS', '자격증', '보안', '경력', '아키텍쳐', '관련', '클라우드', '서비스']"
28680,['C#'],없음,없음,없음,없음,없음,['Git'],없음,"['관리', '이상', '경험', 'Git', 'Control', '환경', 'RESTFul', '급', 'Pattern', '소지자', 'Record', '학위', '코드', '개발', '분', 'XAML', 'WPF 개발', '가능', 'MVVM', 'Electric', '학과', '유사', 'Windows', '모델', '원리', '컴퓨터', '보유', '공학', 'Server', 'NET', '의원', 'Framework', 'Medical', 'Custom', 'Telerik', '경력', 'UI', 'WPF', 'C', '기본', '리뷰', '학사', '분산', 'Library', 'DevExpress', '관심', '시스템', 'EMR', 'Client', 'C#', '버전']","['과정', '경험', 'Application', '개발', '의원', '최초', '구축', '출시', '급', '시스템', '보수', '업데이트', 'EMR', '유지']"
29523,['TypeScript'],없음,없음,없음,없음,없음,['Git'],없음,"['관리', '경험', '패드', '강화', '툴디', '데이터 분석', '추가', '오픈', '고려', '설계', '활용', '개발', '안정', '기', 'ESLint', '발전', 'GitHub', 'Agile', '엔드', 'AI', 'mysql', '스택', '저장', '웹 개발', '변경', '자신', '의사소통', '편집', 'TypeScript', '도입', '인프라', '지원', '웹', '팀원', 'Styled', '협업', 'API', '이미지', 'ooldi.com', '선호', '팀', 'Components', '개발자', '구현', '데이터', '보안', '선도', 't', '성장', 'Zustand', '디자인', '타라', '소개', '신규', '작용', '개선', 'aws', '경력', 'React.js', '의사', '모집', '파트', '검증', '운영', '반응', '다양', '생태', '인식', '기능', '기술', 'Git', 'ec', '오피스', '프론트', 'TPS', '상호', '사용', '데이터베이스', '워크', '인터페이스', '효율', 'php', '예', 'Prettier', '품질', '수행', '도구', 'UX', 's', '안전', '주력', '주요', '크리에이터', '작업', '사업', '구축', 'tooldi', '백', '환경', '초점', '모바일', '효과', '사용자', 'Next.js', '서버', '필수', '처리', '고도', '인공 지능', '분석', '서비스', '업무', '언어', '원활', 'D', 'UI', '유입', 'http', '연구', '프레임', '플랫폼', '결정', '대응', '적극', '창의', '시스템', '소스', '문화', '소프트웨어']","['경험', '웹', '앱', '협업', 'Confleunce', '상호작용', '하이브리드', '개발', '분', '기', '문화', '사고', '구현', 'Figma', 'Canvas', '컴퓨터', '공학', 'UX', 'UI', '조작', 'SVG', '반응', '수학', 'Jira', '적극', '관심', '논리', '관련', '편집', '전공자', '소프트웨어']"
29524,없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,"['Docker', 'GCP', 'Kubernetes', 'AWS']","['경험', '내용', '데이터 사이언스', '해결', '실행', '클리포', '설계', '능동', '지표', '개발', '로직', '관리자', '프로젝트', '딥 러닝', 'Transformer', '세미나', '발생', '기록', 'Clipo', 'AI', '커뮤니케이션', '문제', '성능', '현장', 'B', 'Concept', '실시간', 'TensorFlow', '증강', 'ML', '학습자', '정의', 'NLP', '협업', '목표', '이미지', '반영', '텍스트', '팀', '전략', '사고', '이해', '팀워크', '구현', '데이터', '기획자', 'BLEU', '테스트', '변화', '개선', '적합', '적용', '지속', 'Fine', 'PyTorch', '전문가', '숙련도', '로그', 'EdTech', '문서', '전처리', '기획', '논문', '기능', '맞춤', '규모', '기술', '설명', '과정', 'GPT', '고객', '교사', '결과', 'Proof', '직군', '산출', 'A', '물', '워크', '니즈', '공유', '가능', '스터디', '자세', '파', '모델', 'Ops', '기법', '요구', '교육', '동향', '지식', '중심', '열정', 'ROUGE', '에세이', '음성', '구축', '참여', '비즈니스', '제안', '환경', '특화', '연결', '역량', '기반', '사용자', '사항', '구조', 'PoC', 'tuning', '사내', '튜닝', '최신', '고도', 'Tokenization', '정제', '최적화', '분석', '배포', '방안', '실험', '평가', 'of', '트렌드', '언어', '학습', '최적', '연구', 'LLM', '프레임', '솔루션', 'BERT', '대응', '답안', '능력']","['관리', '경험', 'RAG', '발표', '설계', '프로젝트', 'GCP', '경량', '클라우드', 'ICLR', 'AWS', '통합', 'Kubernetes', 'AI', '파이프라인', '분야', '대회', '모달', '관련', '툴', 'ML', 'ACL', 'Reinforcement', '이미지', 'Engineering', '텍스트', '이해', '데이터', 'Quantization', '출원', 'Docker', '신규', '적용', 'LMS', '서빙', 'with', '시도', '로그', 'EdTech', '다양', '논문', '게재', '기술', '과정', 'Human', 'RLHF', '멀티', 'Pruning', '교수', '특허', '결과', '학술', '사용', '모델', '컨테이너', '기법', '교육', 'ICML', 'NeurIPS', '중심', '주요', '음성', '진행', '환경', 'Prompt', '최신', '도메인', '분석', '평가', '트렌드', '학습', 'LLM', 'Airflow', 'Feedback', '시스템', 'Learning', '성과']"
29397,없음,없음,없음,없음,없음,없음,없음,없음,"['DB', 'SP', 'S', '관리', 'SAP ERP', '정보', '경험', '인프라', '지원', '소스', 'Snote', '리눅스', '데이터 분석', '에러', '네트워크', 'OS', '포함', '서버', '장애', '감사', '활용', 'CTS', '데이터베이스', '권한', '진단', '프로젝트', '가이드', 'Job', '이해', '매뉴얼', '운영체제', '디자인', '능력', '작성', '배포', 'System', 'Performance', '지식', 'SAP', 'Parameter', '모니터링', 'Landscape', '계정', '기준', '운영', '배치잡', '문서', '대응', '점검', 'Batch', 'HANA', '내부통제', 'ABAP', 'Client', '시스템', '백업', 'User', '프로세스', '런타임', '기술']","['운영', '내부', '경험', '회계', 'ITGC', 'ECC', 'SAP', '보유자']"
