id,combined_analyzed_json,preferredExperience_analyzed_json
11389,"[""ai"", ""cctv"", ""edge"", ""cvpr"", ""mobile"", ""challenge"", ""xiaomi"", ""huawei"", ""intel"", ""microsoft"", ""arm"", ""compression"", ""artifact"", ""reduction"", ""provider"", ""compiler"", ""optimium"", ""mediapipe"", ""cortex"", ""a"", ""qualcomm"", ""kryo"", ""cpu"", ""qrb"", ""single"", ""thread"", ""float"", ""tflite"", ""xnnpack"", ""ryzen"", ""x"", ""openvino"", ""isp"", ""image"", ""signal"", ""processor"", ""rule"", ""based"", ""noise"", ""nr"", ""channel"", ""enerzaiinc"", ""radar"", ""legacy"", ""needs"", ""roa"", ""rear"", ""occupant"", ""alert"", ""sbr"", ""seat"", ""belt"", ""reminder"", ""pm"", ""patient"", ""monitoring"", ""cy"", ""objug"", ""vc"", ""springcamp"", ""seed"", ""seoulz"", ""top"", ""tips"", ""and"", ""vision"", ""alliance"", ""workshop"", ""challenges"", ""megvii"", ""dahua"", ""global"", ""it"", ""c"", ""lab"", ""outside"", ""builder"", ""sk"", ""true"", ""innovation"", ""gold"", ""tier"", ""partner"", ""iot"", ""accelerator"", ""series"", ""kdb"", ""nextone"", ""post"", ""nvidia"", ""inception"", ""device"", ""targeted"", ""virtual"", ""machine"", ""parser"", ""lexer"", ""type"", ""inference"", ""algorithm"", ""amx"", ""intrinsic"", ""technique"", ""mlir"", ""optimizing"", ""ml"", ""on"", ""dsp"", ""npu"", ""appreprocessing"", ""procedure"", ""deep"", ""learning"", ""kernel"", ""ap"", ""c++"", ""scala"", ""haskell"", ""f"", ""pytorch"", ""tensorflow""]","[""operation"", ""compiler"", ""interpreter""]"
29464,"[""java"", ""kotlin"", ""spring"", ""framework"", ""git"", ""rdbms""]","[""aws"", ""nosql"", ""elasticsearch"", ""dynamodb"", ""mongodb"", ""cqrs""]"
29462,"[""msa"", ""ai"", ""kotlin"", ""java"", ""jvm"", ""spring"", ""rdbms"", ""db"", ""docker"", ""kubernetes"", ""linux"", ""unix""]","[""aws"", ""nosql"", ""elasticsearch"", ""dynamodb"", ""mongodb"", ""cqrs""]"
22346,"[""cctv"", ""edge"", ""ai"", ""cvpr"", ""mobile"", ""challenge"", ""xiaomi"", ""huawei"", ""intel"", ""microsoft"", ""arm"", ""compression"", ""artifact"", ""reduction"", ""provider"", ""compiler"", ""optimium"", ""mediapipe"", ""cortex"", ""a"", ""qualcomm"", ""kryo"", ""cpu"", ""qrb"", ""single"", ""thread"", ""float"", ""tflite"", ""xnnpack"", ""ryzen"", ""x"", ""openvino"", ""isp"", ""image"", ""signal"", ""processor"", ""rule"", ""based"", ""noise"", ""nr"", ""channel"", ""enerzaiinc"", ""radar"", ""legacy"", ""needs"", ""roa"", ""rear"", ""occupant"", ""alert"", ""sbr"", ""seat"", ""belt"", ""reminder"", ""pm"", ""patient"", ""monitoring"", ""cy"", ""objug"", ""vc"", ""springcamp"", ""seed"", ""seoulz"", ""top"", ""tips"", ""and"", ""vision"", ""alliance"", ""workshop"", ""challenges"", ""megvii"", ""dahua"", ""global"", ""it"", ""c"", ""lab"", ""outside"", ""builder"", ""sk"", ""true"", ""innovation"", ""gold"", ""tier"", ""partner"", ""iot"", ""accelerator"", ""series"", ""kdb"", ""nextone"", ""post"", ""nvidia"", ""inception"", ""proprietary"", ""runtime"", ""device"", ""communication"", ""interface"", ""ssh"", ""adb"", ""tcp"", ""ip"", ""packet"", ""rpc"", ""parallel"", ""programmingmultithread"", ""programminggpu"", ""binding"", ""vulkan"", ""spir"", ""v"", ""api"", ""memory"", ""planning"", ""execution"", ""scheduling"", ""c++"", ""python"", ""os"", ""android"", ""ios"", ""linux"", ""ex""]","[""swift"", ""kotlin"", ""objdump"", ""library"", ""debugging""]"
29463,"[""a"", ""to"", ""z"", ""ene"", ""end"", ""msa"", ""ai"", ""kotlin"", ""java"", ""jvm"", ""spring"", ""rdbms"", ""db"", ""docker"", ""kubernetes"", ""linux"", ""unix""]","[""aws"", ""nosql"", ""elasticsearch"", ""dynamodb"", ""mongodb"", ""cqrs""]"
29456,"[""s"", ""w"", ""sdk"", ""api"", ""vision"", ""ai"", ""html"", ""javascript"", ""networking"", ""data"", ""structure"", ""os"", ""python"", ""backend""]","[""docker"", ""kubernetes"", ""vision"", ""ai""]"
29466,"[""next.js"", ""react"", ""react native"", ""javascript"", ""typescript""]","[""express"", ""next.js"", ""nestjs"", ""mysql"", ""aws""]"
29465,"[""next.js"", ""react"", ""react native"", ""javascript"", ""typescript""]","[""express"", ""next.js"", ""nestjs"", ""mysql"", ""aws""]"
29467,"[""api"", ""node.js"", ""nestjs"", ""next.js"", ""typescript"", ""mysql""]","[""api"", ""aws"", ""devops""]"
29468,"[""node.js"", ""nestjs"", ""next.js"", ""typescript"", ""mysql"", ""react"", ""react native""]","[""aws""]"
26179,"[""react"", ""redux"", ""recoil""]","[""restful"", ""api""]"
25228,"[""android"", ""ios"", ""app"", ""qa"", ""native"", ""web"", ""mobile""]","[""selenium"", ""appium"", ""postman"", ""charles"", ""qa"", ""api""]"
22402,"[""android"", ""java"", ""kotlin"", ""mvvm"", ""clean"", ""architecture""]","[""compose"", ""ci"", ""cd"", ""unit"", ""test"", ""ui""]"
19852,"[""proprietary"", ""trading"", ""firm"", ""low"", ""latency"", ""system"", ""c++"", ""modern"", ""saccade"", ""capital"", ""is"", ""a"", ""with"", ""offices"", ""in"", ""hong"", ""kong"", ""singapore"", ""seoul"", ""dubai"", ""and"", ""business"", ""interests"", ""multiple"", ""locations"", ""across"", ""the"", ""gl"", ""obe."", ""we"", ""are"", ""electronic"", ""market"", ""makers"", ""liquidity"", ""providers"", ""various"", ""asset"", ""clas"", ""ses."", ""there"", ""two"", ""main"", ""principles"", ""that"", ""govern"", ""our"", ""machine"", ""led"", ""company"", ""humans"", ""not"", ""at"", ""helm"", ""of"", ""s"", ""decisions"", ""people"", ""recognize"", ""all"", ""will"", ""ever"", ""be"", ""depend"", ""on"", ""these"", ""leverage"", ""each"", ""other"", ""provide"", ""wide"", ""range"", ""opportunities"", ""latitude"", ""multidiscipline"", ""engagement"", ""to"", ""technologists"", ""very"", ""much"", ""unparalleled"", ""m"", ""arket."", ""this"", ""role"", ""has"", ""an"", ""extensive"", ""reach"", ""must"", ""have"", ""self"", ""motivated"", ""individual"", ""excellent"", ""critical"", ""thinking"", ""risk"", ""based"", ""approach"", ""over"", ""technology"", ""operational"", ""ma"", ""tters."", ""attributes"", ""attack"", ""core"", ""challenges"", ""collectively"", ""maintain"", ""enhance"", ""code"", ""base"", ""convert"", ""occurrences"", ""into"", ""using"", ""best"", ""practices"", ""design"", ""build"", ""maintenance"", ""ideas"", ""research"", ""platform"", ""features"", ""tools"", ""requirements"", ""programming"", ""skills"", ""experience"", ""linux"", ""distributed"", ""computing"", ""handling"", ""large"", ""data"", ""sets"", ""tuning"", ""software"", ""performance"", ""strong"", ""problem"", ""solving"", ""please"", ""refer"", ""above"", ""descri"", ""ption.""]","[""please"", ""refer"", ""to"", ""the"", ""above"", ""descri"", ""ption.""]"
1735,"[""spring"", ""kotlin"", ""java"", ""aws"", ""mysql"", ""dynamodb"", ""redis"", ""athena"", ""elastic"", ""druid"", ""git"", ""asana"", ""slack"", ""python"", ""ansible"", ""typescript"", ""cdk"", ""framework"", ""restful"", ""api"", ""graphql"", ""sql"", ""linux""]","[""k"", ""s"", ""aws""]"
28952,"[""csr"", ""ssr"", ""react"", ""vue"", ""map"", ""ios"", ""web"", ""context"", ""api"", ""ux"", ""ui"", ""restful""]","[""location"", ""based"", ""service"", ""ui"", ""html"", ""css"", ""aws"", ""gcp""]"
28621,"[""saas"", ""shopl"", ""android"", ""sqaud"", ""squad"", ""jetpack"", ""compose"", ""design"", ""syetem"", ""system"", ""ui"", ""google"", ""app"", ""architecture"", ""github"", ""git"", ""flow"", ""pr"", ""continuous"", ""delivery"", ""aws codepipeline"", ""jira"", ""confluence"", ""slack"", ""coroutine""]","[""google"", ""app"", ""architecture"", ""multi"", ""module""]"
15890,"[""react"", ""html"", ""scss"", ""typescript"", ""redux"", ""toolkit"", ""git"", ""sass"", ""ui"", ""hooks"", ""toolkittypescriptsass"", ""step"", ""contact""]","[""sass"", ""scss"", ""ui""]"
28937,"[""mission"", ""payroll"", ""agent"", ""python"", ""django"", ""google"", ""slack"", ""rd"", ""party"", ""api"", ""ci"", ""cd""]","[""aws"", ""ncloud"", ""airflow"", ""dag"", ""tdd"", ""tech"", ""specs"", ""pythoncelerydjangounittest"", ""pytest""]"
2385,"[""frontend"", ""html"", ""css"", ""w"", ""c"", ""javascript"", ""es"", ""svelte""]",[]
29454,"[""next.js"", ""aws"", ""javascript"", ""typescript"", ""react.js"", ""git"", ""restful"", ""api"", ""graphql"", ""html"", ""css""]","[""next.js""]"
29452,"[""for"", ""kakao"", ""ip"", ""go"", ""java"", ""spring"", ""couchbase"", ""cockroachdb"", ""redis"", ""mysql"", ""aws"", ""kubernetes"", ""terraform"", ""datadog"", ""sentryci"", ""cd"", ""github"", ""actions"", ""argocd"", ""python"", ""django"", ""api"", ""gcp"", ""mongodb"", ""docker"", ""pdf""]","[""python"", ""django"", ""aws"", ""gcp"", ""couchbase"", ""mongodb"", ""terraform"", ""docker"", ""kubernetes""]"
29437,"[""c"", ""c++"", ""linux"", ""tcp"", ""connection"", ""session"", ""reverse"", ""engineering"", ""packet"", ""tool""]",[]
22505,"[""mmorpg"", ""os""]","[""rust"", ""ecs"", ""entity"", ""component"", ""system"", ""kotlin"", ""spring"", ""mvc"", ""jpa"", ""db"", ""flutter"", ""dart"", ""kafka"", ""streams"", ""mysql"", ""redis""]"
29433,"[""vdi"", ""c++""]",[]
19941,"[""proprietary"", ""trading"", ""firm"", ""c++"", ""stem"", ""saccade"", ""capital"", ""is"", ""a"", ""with"", ""offices"", ""in"", ""hong"", ""kong"", ""singapore"", ""seoul"", ""dubai"", ""and"", ""business"", ""interests"", ""multiple"", ""locations"", ""across"", ""the"", ""gl"", ""obe."", ""we"", ""are"", ""electronic"", ""market"", ""makers"", ""liquidity"", ""providers"", ""various"", ""asset"", ""cl"", ""asses."", ""there"", ""two"", ""main"", ""principles"", ""that"", ""govern"", ""our"", ""machine"", ""led"", ""company"", ""humans"", ""not"", ""at"", ""helm"", ""of"", ""s"", ""decisions"", ""people"", ""recognize"", ""all"", ""will"", ""ever"", ""bem"", ""depend"", ""on"", ""these"", ""leverage"", ""each"", ""other"", ""provide"", ""wide"", ""range"", ""opportunities"", ""latitude"", ""multidiscipline"", ""engagement"", ""to"", ""technologists"", ""very"", ""much"", ""unparalleled"", ""m"", ""arket.this"", ""role"", ""has"", ""an"", ""extensive"", ""reach"", ""must"", ""have"", ""self"", ""motivated"", ""individual"", ""excellent"", ""critical"", ""thinking"", ""risk"", ""based"", ""approach"", ""over"", ""technology"", ""operational"", ""ma"", ""tters."", ""attributes"", ""predictive"", ""signal"", ""modeling"", ""implementation"", ""via"", ""learning"", ""techniques"", ""statistical"", ""analysis"", ""methods"", ""create"", ""implement"", ""mathematical"", ""new"", ""existing"", ""strategies"", ""identify"", ""capture"", ""automate"", ""any"", ""remaining"", ""human"", ""lead"", ""collaborate"", ""software"", ""engineers"", ""strategy"", ""ation."", ""requirements"", ""python"", ""expert"", ""level"", ""plus"", ""degree"", ""top"", ""university"", ""technical"", ""discipl"", ""ine."", ""bachelor"", ""master"", ""or"", ""phd"", ""course"", ""physics"", ""statistics"", ""computer"", ""science"", ""engineering"", ""mathematics"", ""focus"", ""experience"", ""applying"", ""algorithms"", ""traditional"", ""problems"", ""timely"", ""manner"", ""handling"", ""large"", ""data"", ""sets"", ""strong"", ""problem"", ""solving"", ""skills"", ""ability"", ""work"", ""small"", ""teams"", ""good"", ""communication"", ""debate"", ""own"", ""ideas"", ""peers"", ""productive"", ""healthy"", ""way."", ""please"", ""refer"", ""above"", ""descri"", ""ption.""]","[""please"", ""refer"", ""to"", ""the"", ""above"", ""descri"", ""ption.""]"
26824,"[""api"", ""mvp"", ""agile"", ""ci"", ""cd"", ""devops"", ""go"", ""java"", ""kotlin""]","[""go"", ""kubernetes"", ""k"", ""s""]"
19940,"[""proprietary"", ""trading"", ""firm"", ""low"", ""latency"", ""system"", ""c++"", ""modern"", ""saccade"", ""capital"", ""is"", ""a"", ""with"", ""offices"", ""in"", ""hong"", ""kong"", ""singapore"", ""seoul"", ""dubai"", ""and"", ""business"", ""interests"", ""multiple"", ""locations"", ""across"", ""the"", ""gl"", ""obe."", ""we"", ""are"", ""electronic"", ""market"", ""makers"", ""liquidity"", ""providers"", ""various"", ""asset"", ""clas"", ""ses."", ""there"", ""two"", ""main"", ""principles"", ""that"", ""govern"", ""our"", ""machine"", ""led"", ""company"", ""humans"", ""not"", ""at"", ""helm"", ""of"", ""s"", ""decisions"", ""people"", ""comp"", ""any."", ""recognize"", ""all"", ""will"", ""ever"", ""be"", ""depend"", ""on"", ""p"", ""eople."", ""these"", ""leverage"", ""each"", ""other"", ""provide"", ""wide"", ""range"", ""opportunities"", ""latitude"", ""multidiscipline"", ""engagement"", ""to"", ""technologists"", ""very"", ""much"", ""unparalleled"", ""m"", ""arket."", ""this"", ""role"", ""has"", ""an"", ""extensive"", ""reach"", ""must"", ""have"", ""self"", ""motivated"", ""individual"", ""excellent"", ""critical"", ""thinking"", ""risk"", ""based"", ""approach"", ""over"", ""technology"", ""operational"", ""ma"", ""tters."", ""attributes"", ""attack"", ""core"", ""challenges"", ""collectively"", ""maintain"", ""enhance"", ""code"", ""base"", ""convert"", ""occurrences"", ""into"", ""using"", ""best"", ""practices"", ""design"", ""build"", ""maintenance"", ""ideas"", ""research"", ""platform"", ""features"", ""tools"", ""requirements"", ""programming"", ""skills"", ""experience"", ""linux"", ""distributed"", ""computing"", ""handling"", ""large"", ""data"", ""sets"", ""tuning"", ""software"", ""performance"", ""strong"", ""problem"", ""solving"", ""please"", ""refer"", ""description"", ""above.""]","[""please"", ""refer"", ""to"", ""the"", ""description"", ""above.""]"
18455,"[""ai"", ""llm"", ""python"", ""django"", ""fastapi"", ""node.js"", ""spring"", ""boot"", ""rdbms"", ""nosql"", ""db""]","[""lean"", ""startup"", ""growth"", ""hacking"", ""aws"", ""azure"", ""gcp"", ""agile"", ""docker"", ""kubernetes"", ""redis"", ""kafka"", ""airflow""]"
29423,"[""aws"", ""gcp"", ""cloud"", ""native"", ""airflow"", ""scheduler"", ""prefect"", ""oozie"", ""cs"", ""os""]","[""kubernetes"", ""airflow"", ""spark""]"
29429,"[""api"", ""gateway"", ""edge"", ""it"", ""ai"", ""cs"", ""c"", ""c++"", ""python"", ""docker""]","[""c""]"
29417,"[""saas"", ""typescript"", ""javascript"", ""react"", ""next.js"", ""redux"", ""tailwind"", ""css"", ""npm"", ""webpack"", ""git"", ""ui"", ""ux"", ""agile"", ""ci"", ""cd""]","[""crm"", ""erp"", ""ex."", ""redux"", ""recoil"", ""api"", ""axios"", ""graphql"", ""jest"", ""cypress"", ""esbuild"", ""swc"", ""babel""]"
9175,"[""docker"", ""nginx"", ""django"", ""redis"", ""graphql"", ""celery"", ""latency"", ""throughput"", ""aws"", ""gcp"", ""azure"", ""microservice"", ""ai"", ""model"", ""os"", ""linux"", ""command"", ""shell"", ""script"", ""db"", ""tcp"", ""kernel"", ""option"", ""stack"", ""rdb"", ""nosql""]","[""nginx"", ""postgres"", ""mongodb"", ""elasticsearch"", ""python"", ""java"", ""linux"", ""container"", ""cloud"", ""service"", ""aws"", ""gcp"", ""azure"", ""deep"", ""learning"", ""pipeline""]"
28940,"[""api"", ""aws"", ""lambda"", ""typescript"", ""node.js"", ""backend"", ""http"", ""json"", ""restful"", ""javascript"", ""es"", ""async"", ""await"", ""promise"", ""gem"", ""npm"", ""pip"", ""pair"", ""programming"", ""code"", ""review""]","[""ci"", ""cd"", ""microservice"", ""typescript"", ""container"", ""serverless"", ""system""]"
28865,"[""java"", ""spring"", ""boot"", ""app"", ""mysql"", ""devops"", ""jpa"", ""querydsl"", ""git""]","[""redis""]"
27511,"[""ai"", ""researcher"", ""cctv"", ""edge"", ""cvpr"", ""mobile"", ""challenge"", ""xiaomi"", ""huawei"", ""intel"", ""microsoft"", ""arm"", ""compression"", ""artifact"", ""reduction"", ""provider"", ""compiler"", ""optimium"", ""mediapipe"", ""cortex"", ""a"", ""qualcomm"", ""kryo"", ""cpu"", ""qrb"", ""single"", ""thread"", ""float"", ""tflite"", ""xnnpack"", ""ryzen"", ""x"", ""openvino"", ""isp"", ""image"", ""signal"", ""processor"", ""rule"", ""based"", ""noise"", ""nr"", ""channel"", ""enerzaiinc"", ""radar"", ""legacy"", ""needs"", ""roa"", ""rear"", ""occupant"", ""alert"", ""sbr"", ""seat"", ""belt"", ""reminder"", ""pm"", ""patient"", ""monitoring"", ""cy"", ""objug"", ""vc"", ""springcamp"", ""seed"", ""seoulz"", ""top"", ""tips"", ""and"", ""vision"", ""alliance"", ""workshop"", ""challenges"", ""megvii"", ""dahua"", ""global"", ""it"", ""c"", ""lab"", ""outside"", ""builder"", ""sk"", ""true"", ""innovation"", ""gold"", ""tier"", ""partner"", ""iot"", ""accelerator"", ""series"", ""kdb"", ""nextone"", ""post"", ""nvidia"", ""inception"", ""graph"", ""level"", ""kernel"", ""runtime"", ""convolution"", ""gemm"", ""vectorization"", ""quantization"", ""operation"", ""fusion"", ""reinforcement"", ""learning"", ""dynamic"", ""programming"", ""multi"", ""device"", ""allocation"", ""automatic"", ""mixed"", ""precision"", ""time"", ""complexity"", ""performance"", ""auto"", ""tuning"", ""llm"", ""slm"", ""kubernetes"", ""database"", ""python"", ""pytorch"", ""tensorflow""]","[""vtune"", ""profiler""]"
29418,"[""data"", ""bahn"", ""platform"", ""java"", ""kotlin"", ""spring"", ""jpa"", ""rdbms"", ""db"", ""restful"", ""api"", ""websocket"", ""a"", ""to"", ""z""]","[""kubernetes"", ""docker"", ""rdbms"", ""webflux"", ""ci"", ""cd"", ""logging"", ""backup"", ""monitoring""]"
14746,"[""back"", ""office"", ""php"", ""mysql"", ""postgres"", ""rdbms""]","[""github""]"
29402,"[""discovery"", ""mau"", ""dau"", ""software"", ""engineer"", ""group"", ""maker"", ""frontend"", ""chapter"", ""core"", ""value"", ""levit"", ""wide"", ""impact"", ""speed"", ""with"", ""growth"", ""feature"", ""commerce"", ""platform"", ""ux"", ""html"", ""css"", ""typescript"", ""javascript"", ""react"", ""vue"", ""angular""]",[]
29416,"[""welaaa"", ""we"", ""learn"", ""anything"", ""anytime"", ""anywhere"", ""ai"", ""tts"", ""sync"", ""c"", ""mau"", ""mlops"", ""llm"", ""python"", ""ml"", ""framework"", ""tensorflow"", ""pytorch"", ""keras"", ""workflow""]","[""ai"", ""serving"", ""tacotron"", ""fastspeech"", ""ml"", ""top"", ""tier"", ""publication"", ""challenge"", ""kaggle"", ""hackathon""]"
13531,"[""react"", ""native"", ""front"", ""end"", ""or"", ""lifecycle"", ""spa"", ""es"", ""modern"", ""javascript"", ""html"", ""css"", ""git""]","[""typescript"", ""react"", ""hooks"", ""css"", ""in"", ""js"", ""sass"", ""styled"", ""component"", ""ssr"", ""next.js""]"
1371,"[""back"", ""end"", ""python"", ""mysql"", ""ubuntu"", ""django"", ""rest"", ""framework"", ""postgres"", ""rdbms""]","[""cloud"", ""platform"", ""aws"", ""ncp"", ""etc"", ""open"", ""source"", ""library""]"
29398,"[""python"", ""django"", ""rest"", ""framework"", ""api"", ""admin"", ""restful"", ""github""]","[""aws"", ""erp""]"
29401,"[""discovery"", ""mau"", ""dau"", ""software"", ""engineer"", ""group"", ""maker"", ""backend"", ""chapter"", ""core"", ""value"", ""levit"", ""wide"", ""impact"", ""speed"", ""with"", ""growth"", ""feature"", ""commerce"", ""platform"", ""kotlin"", ""java"", ""typescript"", ""spring"", ""boot"", ""node.js"", ""api""]",[]
9206,"[""kubernetes"", ""grafana"", ""mongodb"", ""minio"", ""aws"", ""ec"", ""vm"", ""git"", ""action"", ""argocd"", ""ci"", ""cd"", ""iac"", ""infrastructure"", ""as"", ""code""]","[""kubernetes"", ""cka"", ""ckad""]"
29403,"[""discovery"", ""mau"", ""dau"", ""sr."", ""software"", ""engineer"", ""group"", ""maker"", ""frontend"", ""chapter"", ""core"", ""value"", ""levit"", ""wide"", ""impact"", ""speed"", ""with"", ""growth"", ""feature"", ""commerce"", ""platform"", ""ux"", ""html"", ""css"", ""typescript"", ""javascript"", ""react"", ""vue"", ""angular""]",[]
29386,"[""ios"", ""android""]","[""epub"", ""mvvm"", ""clean"", ""architecture"", ""react"", ""react native""]"
29400,"[""discovery"", ""mau"", ""dau"", ""software"", ""engineer"", ""group"", ""maker"", ""backend"", ""chapter"", ""core"", ""value"", ""levit"", ""wide"", ""impact"", ""speed"", ""with"", ""growth"", ""feature"", ""commerce"", ""platform"", ""kotlin"", ""java"", ""typescript"", ""spring"", ""boot"", ""node.js"", ""api""]",[]
14892,"[""eximbay"", ""pc"", ""client"", ""java"", ""spring"", ""framewark"", ""springboot"", ""springbatch"", ""db"", ""linux""]","[""van"", ""pg"", ""c#"", ""aws""]"
29399,"[""enkorwithus"", ""it"", ""enkorstay"", ""a"", ""mou"", ""fip"", ""devops"", ""aws"", ""node.js"", ""rest"", ""api"", ""mysql"", ""aurora"", ""mongodb"", ""dynamodb"", ""rdbms"", ""nosql""]","[""aws"", ""typescript"", ""go"", ""tdd"", ""ci"", ""cd""]"
29388,"[""d"", ""ui"", ""vr"", ""tcp"", ""udp"", ""dbms"", ""mysql"", ""tire"", ""unity""]","[""d"", ""max"", ""bleder""]"
28503,"[""avepoint"", ""microsoft"", ""management"", ""protection"", ""migartion"", ""nasdaq"", ""avpt"", ""isv"", ""independent"", ""software"", ""vendor"", ""solutions"", ""service"", ""engineer"", ""migration"", ""tool"", ""saas"", ""technical"", ""pre"", ""sales"", ""delivery"", ""poc"", ""cloud"", ""it""]","[""microsoft"", ""aad"", ""teams"", ""sharepoint"", ""onedrive"", ""exchange"", ""m""]"
21644,"[""about"", ""f"", ""b"", ""d"", ""vision"", ""team"", ""it"", ""to"", ""be"", ""idc"", ""vpn"", ""l""]","[""ccna"", ""ccnp""]"
29385,"[""gds"", ""net"", ""c#"", ""ms"", ""sql""]","[""gds"", ""ota""]"
29382,"[""db"", ""ms"", ""sql""]",[]
29380,"[""data"", ""bahn"", ""platform"", ""java"", ""kotlin"", ""webflux"", ""a"", ""to"", ""z""]","[""kubernetes"", ""docker"", ""rdbms"", ""ci"", ""cd"", ""logging"", ""backup"", ""monitoring""]"
29381,"[""web"", ""ui"", ""visa"", ""master"", ""net"", ""ms"", ""sql""]",[]
28609,"[""ci"", ""cd"", ""javascript"", ""typescript"", ""vue"", ""react"", ""angular"", ""spa""]","[""jest"", ""playwright"", ""cypress"", ""cloud"", ""aws""]"
