id,combined_Languages,preferred_Languages,combined_Frameworks,preferred_Frameworks,combined_Libraries,preferred_Libraries,combined_Tools,preferred_Tools
21115,"['Kotlin', 'Python', 'Java']",['Python'],['Spring Boot'],['Flask'],없음,없음,"['MySQL', 'PostgreSQL', 'Git']",['AWS']
16046,['C++'],없음,없음,없음,없음,없음,없음,없음
28301,없음,없음,없음,없음,없음,없음,없음,"['MySQL', 'Redis']"
13899,없음,없음,['Express'],없음,없음,없음,없음,['Redis']
28287,없음,없음,['React'],없음,없음,없음,없음,없음
11438,없음,없음,"['Django', 'FastAPI']",없음,없음,없음,"['GCP', 'AWS']",['AWS']
28305,['Python'],없음,"['Django', 'FastAPI', 'Flask']",없음,없음,없음,"['AWS', 'Kubernetes', 'Redis', 'MongoDB']","['Terraform', 'Ansible']"
11436,"['C++', 'Python', 'Java']",['Python'],"['Django', 'FastAPI']",없음,없음,없음,['AWS'],['AWS']
5232,['Python'],없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,['Git'],"['Docker', 'Kubernetes']"
28266,"['Kotlin', 'Swift']",없음,['Flutter'],없음,없음,없음,['Git'],없음
11730,['Python'],없음,없음,없음,없음,없음,['Slack'],없음
28265,['Java'],없음,['Spring'],없음,없음,없음,없음,없음
28264,없음,"['JavaScript', 'TypeScript']","['Angular', 'React']",없음,없음,없음,없음,없음
4549,['Java'],['Java'],없음,없음,없음,없음,"['AWS', 'MySQL']",없음
28270,없음,없음,['Vue.js'],없음,없음,없음,없음,없음
22842,['Python'],없음,없음,없음,없음,없음,없음,없음
27064,없음,없음,['React'],['React'],없음,없음,없음,없음
22839,없음,없음,"['Angular', 'React']",['React'],없음,없음,없음,['Git']
28223,['JavaScript'],없음,"['Flutter', 'React']",['Flutter'],없음,없음,없음,없음
28220,없음,없음,없음,없음,없음,없음,없음,없음
22843,['Kotlin'],['Kotlin'],['Spring Boot'],없음,없음,없음,['Kubernetes'],['MongoDB']
28225,없음,없음,없음,없음,없음,없음,없음,없음
27297,없음,없음,없음,없음,없음,없음,없음,없음
28219,['Python'],없음,없음,없음,없음,없음,없음,없음
28163,['Java'],없음,['Spring'],"['Vue.js', 'Spring', 'React']",없음,없음,"['MySQL', 'PostgreSQL', 'MongoDB', 'Git']","['IntelliJ', 'GCP', 'Azure', 'AWS']"
12505,['JavaScript'],없음,없음,['Vue.js'],없음,없음,없음,없음
28215,"['Kotlin', 'Python', 'Java']",없음,없음,없음,없음,없음,없음,없음
28161,없음,없음,없음,없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']"
28218,없음,없음,없음,없음,없음,없음,없음,없음
16551,없음,없음,['React'],없음,없음,없음,없음,없음
22137,['Python'],['Python'],없음,없음,없음,없음,없음,['AWS']
28153,['TypeScript'],없음,['React'],없음,없음,없음,없음,없음
28113,"['Python', 'Java']",없음,없음,없음,없음,없음,['Jenkins'],없음
28115,['JavaScript'],없음,"['Angular', 'React']",없음,없음,없음,없음,없음
28114,없음,없음,없음,없음,없음,없음,없음,없음
28117,없음,['Python'],"['Flutter', 'React']",없음,없음,없음,없음,['MySQL']
28118,없음,없음,없음,없음,없음,없음,없음,없음
18430,없음,없음,['Keras'],없음,"['Keras', 'PyTorch']",없음,['Git'],"['Docker', 'JIRA', 'Jenkins', 'AWS', 'Slack']"
11113,['Python'],없음,없음,없음,"['Pandas', 'NumPy', 'Matplotlib']",없음,없음,['Git']
18857,['Python'],없음,없음,없음,없음,없음,없음,없음
28074,['Java'],['Kotlin'],없음,없음,없음,없음,"['Docker', 'AWS', 'Redis', 'MySQL']","['Elasticsearch', 'Redis']"
27671,['R'],없음,없음,없음,없음,없음,없음,['AWS']
28053,"['Rust', 'Go', 'Python', 'Java']",없음,없음,없음,없음,없음,"['AWS', 'Azure', 'Kubernetes']",없음
28073,없음,없음,없음,없음,없음,없음,없음,없음
16888,없음,['Go'],없음,없음,없음,없음,없음,없음
26821,없음,없음,없음,없음,없음,없음,없음,없음
27841,없음,없음,없음,없음,없음,없음,없음,없음
28017,['Java'],없음,['Spring'],없음,없음,없음,"['Redis', 'AWS', 'MySQL', 'Kubernetes', 'MongoDB', 'Grafana']",['MongoDB']
27308,['Python'],없음,없음,없음,없음,없음,"['AWS', 'Azure']",['Tableau']
27748,['Python'],없음,['Django'],없음,없음,없음,"['AWS', 'PostgreSQL', 'Git']",없음
27835,없음,없음,없음,없음,없음,없음,없음,없음
17868,없음,없음,없음,없음,없음,없음,없음,없음
17864,없음,없음,['React'],없음,없음,없음,없음,없음
17871,없음,없음,없음,없음,없음,없음,없음,없음
17870,없음,없음,없음,없음,없음,없음,없음,없음
26491,없음,없음,없음,없음,없음,없음,['MySQL'],"['AWS', 'Kubernetes']"
17872,없음,없음,없음,없음,없음,없음,없음,없음
26496,없음,없음,없음,없음,없음,없음,없음,"['AWS', 'Kubernetes', 'MySQL']"
27750,없음,없음,없음,없음,없음,없음,없음,없음
27753,없음,없음,없음,없음,없음,없음,없음,없음
26498,없음,['JavaScript'],['React'],없음,없음,없음,없음,['Elasticsearch']
27749,['TypeScript'],없음,없음,없음,없음,없음,없음,없음
27743,['Python'],없음,없음,없음,없음,없음,없음,없음
27683,['JavaScript'],없음,없음,없음,없음,없음,없음,없음
27747,없음,['Go'],없음,없음,없음,없음,없음,['Git']
27400,없음,없음,없음,없음,없음,없음,없음,없음
22725,없음,없음,['Flutter'],['Flutter'],없음,없음,없음,없음
22753,없음,없음,없음,없음,없음,없음,없음,없음
26430,없음,"['Go', 'Python', 'Java']",없음,없음,없음,없음,"['AWS', 'MySQL']",['AWS']
21707,없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,"['JIRA', 'Slack', 'Git']",없음
1496,없음,없음,['Angular'],없음,없음,없음,없음,"['AWS', 'Git']"
27188,['Python'],없음,없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']","['AWS', 'Azure', 'GCP']"
27527,없음,없음,없음,없음,없음,없음,없음,없음
27080,없음,없음,"['Flutter', 'React']",없음,없음,없음,['PostgreSQL'],없음
11639,없음,없음,없음,없음,없음,없음,['MySQL'],['AWS']
27509,"['Kotlin', 'Java']",없음,['React'],없음,없음,없음,없음,['Git']
24240,['PHP'],['Python'],"['Laravel', 'Vue.js']",['FastAPI'],없음,없음,['Git'],"['Elasticsearch', 'Redis']"
27507,없음,['PHP'],['Vue.js'],['Laravel'],없음,없음,['Git'],없음
27406,없음,없음,없음,없음,없음,없음,없음,없음
19113,['Python'],없음,없음,없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']"
19112,['Python'],없음,없음,없음,없음,없음,"['GCP', 'Azure', 'Kubernetes', 'AWS']","['GCP', 'Azure', 'AWS']"
27398,['Python'],없음,없음,없음,없음,없음,없음,없음
27200,['Java'],['Python'],없음,없음,없음,없음,없음,없음
11388,['Python'],없음,['Keras'],없음,['Keras'],없음,없음,없음
27393,"['JavaScript', 'TypeScript']","['Kotlin', 'Swift']",['React'],['React'],없음,없음,없음,없음
27389,없음,없음,없음,없음,없음,없음,없음,없음
27210,없음,없음,없음,없음,없음,없음,없음,없음
21052,['Python'],없음,없음,없음,없음,없음,없음,없음
27193,['Python'],없음,없음,없음,없음,없음,['Kubernetes'],"['Terraform', 'Ansible']"
27192,['Python'],없음,없음,없음,없음,없음,없음,"['Terraform', 'Ansible']"
4724,없음,['Python'],"['Django', 'Laravel', 'Spring']",['Django'],없음,없음,"['MySQL', 'PostgreSQL']",없음
27194,['JavaScript'],['Rust'],"['Angular', 'React']",없음,없음,없음,없음,없음
4725,없음,없음,"['Angular', 'React']",없음,없음,없음,없음,없음
21053,['Python'],없음,없음,없음,없음,없음,없음,없음
21055,"['Python', 'Rust']",없음,없음,없음,없음,없음,"['GCP', 'AWS']",없음
12920,없음,없음,없음,없음,없음,없음,없음,없음
26466,없음,['JavaScript'],없음,없음,없음,없음,['AWS'],없음
27010,['Java'],없음,없음,없음,없음,없음,없음,"['Docker', 'AWS']"
27095,없음,없음,없음,없음,없음,없음,없음,없음
26967,['Python'],없음,없음,없음,없음,없음,없음,"['AWS', 'GCP']"
13537,['Python'],없음,없음,없음,없음,없음,없음,없음
26958,"['Rust', 'Java']",['Rust'],없음,없음,없음,없음,['Git'],없음
26955,"['Rust', 'Java']",['Rust'],"['Spring', 'React']",없음,없음,없음,['Git'],없음
26954,"['Rust', 'Java']",['Rust'],"['Spring', 'React']",없음,없음,없음,['Git'],없음
16007,없음,없음,없음,없음,없음,없음,없음,없음
26953,"['Rust', 'Java']",['Rust'],"['Spring', 'React']",없음,없음,없음,['Git'],없음
26951,"['Rust', 'Java']",['Rust'],없음,없음,없음,없음,['Git'],없음
26950,"['Rust', 'Java']",['Rust'],없음,없음,없음,없음,['Git'],없음
26930,"['Go', 'Python', 'Java', 'Scala']",없음,없음,없음,['PyTorch'],없음,"['Jenkins', 'Redis']",없음
26929,없음,없음,없음,없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']"
26952,"['Rust', 'Java']",['Rust'],없음,없음,없음,없음,['Git'],없음
26887,['Java'],없음,없음,없음,없음,없음,없음,없음
26902,없음,없음,['React'],['React'],['Axios'],없음,없음,없음
26957,"['Rust', 'Java']",['Rust'],없음,없음,없음,없음,['Git'],없음
12057,없음,없음,없음,없음,없음,없음,['Git'],['AWS']
26956,"['Rust', 'Java']",['Rust'],없음,없음,없음,없음,['Git'],없음
13135,없음,없음,없음,없음,없음,없음,없음,없음
11921,"['Python', 'Java', 'Scala']",없음,['Spark'],없음,없음,없음,없음,없음
26848,"['JavaScript', 'Python']",없음,없음,없음,없음,없음,없음,없음
16968,없음,없음,없음,없음,없음,없음,없음,없음
17621,없음,없음,없음,없음,없음,없음,없음,없음
26881,['C++'],없음,없음,없음,없음,없음,없음,없음
16388,"['Kotlin', 'Java']",없음,['Spring Boot'],없음,없음,없음,['AWS'],없음
15935,"['Go', 'Java']","['Kotlin', 'Python', 'Java']",['Spark'],없음,없음,없음,"['Elasticsearch', 'Redis', 'AWS', 'PostgreSQL', 'MongoDB']",없음
18570,"['R', 'Python']",없음,없음,['Spark'],없음,없음,없음,"['GCP', 'Tableau', 'AWS']"
15921,없음,없음,없음,없음,없음,없음,없음,없음
16726,없음,없음,['React'],없음,없음,없음,['Git'],없음
25294,"['C++', 'Python']",없음,"['TensorFlow', 'Keras']",없음,"['TensorFlow', 'Keras', 'PyTorch']",없음,없음,없음
26599,['R'],없음,없음,없음,없음,없음,없음,없음
23743,"['Kotlin', 'Go', 'Java']","['C++', 'Go', 'Rust']",없음,없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']"
13713,없음,없음,없음,없음,없음,없음,없음,['AWS']
15845,없음,없음,없음,없음,없음,없음,"['Elasticsearch', 'AWS', 'PostgreSQL', 'MySQL']",없음
26453,없음,없음,없음,없음,없음,없음,없음,없음
15803,없음,없음,없음,없음,없음,없음,없음,없음
22096,없음,없음,없음,없음,없음,없음,없음,없음
15844,없음,없음,없음,없음,없음,없음,없음,없음
26286,['Python'],없음,['FastAPI'],없음,없음,없음,"['Docker', 'Git', 'AWS', 'MySQL', 'GCP']",없음
15933,없음,없음,없음,없음,없음,없음,없음,없음
15839,없음,없음,없음,없음,없음,없음,없음,없음
15838,['Kotlin'],없음,없음,없음,없음,없음,없음,없음
15840,없음,없음,없음,없음,없음,없음,"['Elasticsearch', 'AWS', 'PostgreSQL', 'MySQL']",없음
15843,없음,없음,['Flutter'],['Flutter'],없음,없음,없음,없음
9283,['TypeScript'],['TypeScript'],없음,없음,없음,없음,"['AWS', 'Slack', 'Git']",['AWS']
15841,없음,없음,없음,['React'],없음,없음,['AWS'],없음
8747,['JavaScript'],['TypeScript'],['React'],없음,없음,없음,없음,없음
22948,없음,없음,['React'],없음,없음,없음,없음,없음
26087,없음,없음,없음,없음,없음,없음,없음,없음
26130,"['R', 'Java']",없음,['Spring'],없음,없음,없음,"['Docker', 'AWS', 'Slack', 'Kubernetes']",['AWS']
12962,없음,없음,없음,없음,없음,없음,없음,없음
25965,"['R', 'Java']",['R'],['Spring'],['Spring'],없음,없음,"['Docker', 'AWS', 'Slack', 'Kubernetes']",['AWS']
24668,없음,없음,없음,없음,없음,없음,없음,없음
22936,없음,없음,없음,없음,없음,없음,없음,없음
24604,['Python'],없음,없음,없음,없음,없음,없음,없음
5360,없음,없음,없음,없음,없음,없음,없음,없음
24964,없음,없음,['React'],없음,없음,없음,없음,없음
24117,없음,없음,['Express'],없음,없음,없음,"['AWS', 'PostgreSQL']",['Redis']
24109,['TypeScript'],없음,['React'],없음,없음,없음,없음,없음
24603,['Python'],없음,없음,없음,없음,없음,없음,없음
10008,['TypeScript'],없음,없음,없음,없음,없음,['Git'],없음
22934,없음,없음,없음,없음,없음,없음,없음,없음
23875,없음,없음,['React'],없음,없음,없음,없음,없음
22944,['Java'],없음,없음,없음,없음,없음,없음,없음
10099,없음,없음,없음,['React'],없음,없음,['Git'],없음
22470,없음,없음,없음,"['TensorFlow', 'Spark']",없음,['TensorFlow'],없음,"['Terraform', 'Git']"
17721,없음,없음,없음,없음,없음,없음,없음,['AWS']
22813,없음,없음,없음,없음,없음,없음,"['Docker', 'Jenkins']",없음
22471,없음,없음,없음,없음,없음,없음,['AWS'],['AWS']
22502,['R'],없음,없음,없음,없음,없음,없음,없음
22750,없음,없음,없음,없음,없음,없음,없음,없음
22729,['Kotlin'],없음,없음,없음,없음,없음,없음,없음
22465,없음,없음,['Keras'],없음,['Keras'],없음,없음,없음
22377,없음,없음,없음,없음,없음,없음,없음,없음
22202,"['JavaScript', 'Java']","['JavaScript', 'Java']",없음,없음,없음,없음,없음,없음
20230,['Java'],없음,['Spring'],없음,없음,없음,없음,['AWS']
22055,없음,없음,없음,없음,없음,없음,없음,없음
12526,없음,없음,없음,없음,없음,없음,"['GCP', 'AWS']","['Elasticsearch', 'Tableau', 'MongoDB']"
10938,['TypeScript'],"['Python', 'Java']",['Express'],없음,없음,없음,"['AWS', 'MongoDB']",['AWS']
15842,"['R', 'Python']",없음,없음,없음,없음,없음,['Tableau'],없음
18408,['JavaScript'],없음,['React'],없음,없음,없음,없음,['Slack']
16470,['TypeScript'],없음,['React'],없음,없음,없음,없음,['AWS']
21787,없음,없음,['React'],없음,['Bootstrap'],없음,['Git'],['AWS']
21786,['Java'],없음,['Spring'],없음,없음,없음,"['MySQL', 'Git']",['AWS']
21330,"['R', 'Python']",['R'],['React'],없음,없음,없음,없음,없음
21667,['Python'],없음,없음,없음,없음,없음,['GCP'],없음
23216,['Python'],없음,"['Django', 'FastAPI']",없음,없음,없음,없음,없음
8664,없음,없음,"['Angular', 'React']",없음,없음,없음,['Git'],['AWS']
19513,없음,없음,['Flutter'],['Flutter'],없음,없음,없음,없음
15883,없음,없음,['React'],없음,없음,없음,없음,없음
21164,['Python'],없음,없음,없음,없음,없음,없음,['Git']
8670,없음,['Java'],"['Spring', 'Spring Boot']",없음,없음,없음,없음,없음
21078,없음,없음,없음,없음,없음,없음,"['Docker', 'AWS', 'Kubernetes']",['Kubernetes']
6389,없음,['PHP'],없음,없음,없음,['jQuery'],없음,['Git']
17611,없음,"['Kotlin', 'Swift']",없음,['Flutter'],없음,없음,['MySQL'],없음
17292,"['C++', 'Java']",없음,없음,없음,없음,없음,['AWS'],없음
11858,['R'],없음,없음,없음,없음,없음,없음,['Git']
19780,"['Kotlin', 'Python', 'PHP']",없음,['React'],없음,없음,없음,['AWS'],"['AWS', 'Terraform']"
19689,없음,없음,['React'],없음,없음,없음,['Git'],없음
19566,없음,없음,없음,없음,없음,없음,['AWS'],없음
19487,없음,없음,없음,없음,없음,없음,['MySQL'],없음
19554,없음,없음,없음,없음,없음,없음,없음,['AWS']
19227,없음,없음,없음,없음,없음,없음,없음,없음
19564,없음,없음,없음,없음,없음,없음,없음,['AWS']
17720,없음,없음,없음,없음,없음,없음,없음,없음
19527,없음,없음,없음,없음,없음,없음,없음,없음
12030,없음,없음,없음,없음,없음,없음,"['AWS', 'MySQL']",['PostgreSQL']
16854,없음,없음,['Spring'],없음,없음,없음,없음,없음
10700,['Python'],없음,없음,없음,없음,없음,['AWS'],없음
19099,['Java'],없음,없음,없음,없음,없음,없음,"['AWS', 'Azure']"
19115,['TypeScript'],없음,['React'],없음,없음,없음,"['GCP', 'Azure', 'Kubernetes', 'AWS']",['AWS']
12034,"['Python', 'Java']",없음,['Spark'],없음,없음,없음,['ElasticSearch'],['AWS']
19111,없음,없음,없음,['Spark'],없음,없음,"['GCP', 'Azure', 'Kubernetes', 'AWS']",['AWS']
12024,없음,없음,없음,없음,없음,없음,"['Docker', 'Jenkins', 'AWS', 'Terraform', 'Kubernetes', 'Grafana']","['Terraform', 'Kubernetes']"
19114,"['Go', 'Python', 'Java']",없음,없음,없음,없음,없음,"['GCP', 'Azure', 'Kubernetes', 'AWS']",['AWS']
9567,없음,"['Python', 'Java']",없음,없음,없음,없음,없음,['Postman']
6027,['Python'],없음,없음,없음,없음,없음,없음,없음
18876,['Python'],없음,없음,없음,없음,없음,없음,없음
18837,없음,없음,없음,없음,없음,없음,없음,없음
13753,없음,없음,없음,없음,없음,없음,없음,없음
18812,없음,['Java'],없음,['Spring'],없음,없음,없음,없음
13592,"['JavaScript', 'PHP']",없음,없음,없음,없음,['Bootstrap'],"['MySQL', 'Git']",없음
13738,"['JavaScript', 'TypeScript']",없음,없음,없음,없음,없음,없음,"['GCP', 'AWS']"
13047,없음,없음,없음,없음,없음,없음,['AWS'],없음
18763,없음,없음,없음,없음,없음,없음,없음,없음
18728,없음,없음,없음,없음,없음,없음,없음,['MySQL']
18476,없음,없음,['React'],없음,없음,없음,['AWS'],없음
17869,없음,없음,없음,없음,없음,없음,없음,없음
18662,없음,없음,"['Spring Boot', 'Express']",없음,없음,없음,['AWS'],['Docker']
18075,"['R', 'Python']",없음,없음,없음,없음,없음,['Tableau'],"['AWS', 'GCP']"
17949,없음,없음,없음,없음,없음,없음,['Docker'],없음
