technicalTags,mapped_technicalTags
"JavaScript, Node.js, GraphQL, AWS RDS, AWS S3, PostgreSQL, AWS ECS, Docker, TypeScript, Swagger, gRPC, MongoDB, AWS CodePipeline","('aws ecs', 'B-TOOL')"
"flutter, Kotlin, Objective-C, C++, C#, .NET, Android, iOS, Swift, Java","('flutter', 'B-FRAME')"
"flutter, Kotlin, Objective-C, C++, C#, .NET, Android, iOS, Swift, Java","('objective-c', 'B-LANG')"
"flutter, Kotlin, Objective-C, C++, C#, .NET, Android, iOS, Swift, Java","('.net', 'B-FRAME')"
"flutter, Kotlin, Objective-C, C++, C#, .NET, Android, iOS, Swift, Java","('android', 'B-FRAME')"
"flutter, Kotlin, Objective-C, C++, C#, .NET, Android, iOS, Swift, Java","('ios', 'B-TOOL')"
"Go, Database, Docker, Git","('database', 'B-TOOL')"
"Python, Django, FastAPI, Flask, Docker, PostgreSQL, MariaDB","('mariadb', 'B-TOOL')"
"Java, JavaScript, jQuery, MySQL, Spring, JPA(Java Persistent API)","('jquery', 'B-LIB')"
"Java, JavaScript, jQuery, MySQL, Spring, JPA(Java Persistent API)","('jpa(java persistent api)', 'B-FRAME')"
"C#, Unity, Python, Android, iOS","('android', 'B-FRAME')"
"C#, Unity, Python, Android, iOS","('ios', 'B-TOOL')"
"C#, NoSQL, .NET, TCP/IP","('nosql', 'B-TOOL')"
"C#, NoSQL, .NET, TCP/IP","('.net', 'B-FRAME')"
"C#, NoSQL, .NET, TCP/IP","('tcp/ip', 'B-TOOL')"
"HTML, Node.js, Vue.js, JavaScript, Vuex, Webpack, Babel, web3.js, GitHub, Yarn, Storybook","('node.js', 'B-FRAME')"
"HTML, Node.js, Vue.js, JavaScript, Vuex, Webpack, Babel, web3.js, GitHub, Yarn, Storybook","('vue.js', 'B-FRAME')"
"HTML, Node.js, Vue.js, JavaScript, Vuex, Webpack, Babel, web3.js, GitHub, Yarn, Storybook","('webpack', 'B-TOOL')"
"HTML, Node.js, Vue.js, JavaScript, Vuex, Webpack, Babel, web3.js, GitHub, Yarn, Storybook","('babel', 'B-FRAME')"
"HTML, Node.js, Vue.js, JavaScript, Vuex, Webpack, Babel, web3.js, GitHub, Yarn, Storybook","('web3.js', 'B-LIB')"
"HTML, Node.js, Vue.js, JavaScript, Vuex, Webpack, Babel, web3.js, GitHub, Yarn, Storybook","('yarn', 'B-TOOL')"
"Android, iOS, React Native, flutter","('android', 'B-FRAME')"
"Android, iOS, React Native, flutter","('ios', 'B-TOOL')"
"Android, iOS, React Native, flutter","('flutter', 'B-FRAME')"
"GitHub, Linux","('linux', 'B-TOOL')"
"JavaScript, MySQL, Node.js, Webpack, ReactJS, Amazon Web Services(AWS), TypeScript, Next.js, zustand, Sequelize.js, Elasticsearch","('node.js', 'B-FRAME')"
"JavaScript, MySQL, Node.js, Webpack, ReactJS, Amazon Web Services(AWS), TypeScript, Next.js, zustand, Sequelize.js, Elasticsearch","('webpack', 'B-TOOL')"
"JavaScript, MySQL, Node.js, Webpack, ReactJS, Amazon Web Services(AWS), TypeScript, Next.js, zustand, Sequelize.js, Elasticsearch","('amazon web services(aws)', 'B-TOOL')"
"JavaScript, MySQL, Node.js, Webpack, ReactJS, Amazon Web Services(AWS), TypeScript, Next.js, zustand, Sequelize.js, Elasticsearch","('next.js', 'B-FRAME')"
"JavaScript, MySQL, Node.js, Webpack, ReactJS, Amazon Web Services(AWS), TypeScript, Next.js, zustand, Sequelize.js, Elasticsearch","('sequelize.js', 'B-LIB')"
"FastAPI, Python, Git, Docker, PostgreSQL, AWS EC2, AWS S3, AWS ElasticBeanstalk, AWS CloudFront","('aws ec2', 'B-TOOL')"
"FastAPI, Python, Git, Docker, PostgreSQL, AWS EC2, AWS S3, AWS ElasticBeanstalk, AWS CloudFront","('aws s3', 'B-TOOL')"
"FastAPI, Python, Git, Docker, PostgreSQL, AWS EC2, AWS S3, AWS ElasticBeanstalk, AWS CloudFront","('aws elasticbeanstalk', 'B-TOOL')"
"FastAPI, Python, Git, Docker, PostgreSQL, AWS EC2, AWS S3, AWS ElasticBeanstalk, AWS CloudFront","('aws cloudfront', 'B-TOOL')"
"ASP.NET, MVC, C#, REST API, MSSQL(Microsoft SQL Server), MySQL","('asp.net', 'B-FRAME')"
"ASP.NET, MVC, C#, REST API, MSSQL(Microsoft SQL Server), MySQL","('mvc', 'B-FRAME')"
"ASP.NET, MVC, C#, REST API, MSSQL(Microsoft SQL Server), MySQL","('rest api', 'B-FRAME')"
"ASP.NET, MVC, C#, REST API, MSSQL(Microsoft SQL Server), MySQL","('mssql(microsoft sql server)', 'B-TOOL')"
"PHP, Java, Spring Boot, Docker, Git, JavaScript, Redis, Vue.js, Oracle, AWS CloudFront","('vue.js', 'B-FRAME')"
"PHP, Java, Spring Boot, Docker, Git, JavaScript, Redis, Vue.js, Oracle, AWS CloudFront","('aws cloudfront', 'B-TOOL')"
"JavaScript, Node.js, ReactJS, Next.js, GraphQL, PostgreSQL, AWS RDS","('node.js', 'B-FRAME')"
"JavaScript, Node.js, ReactJS, Next.js, GraphQL, PostgreSQL, AWS RDS","('next.js', 'B-FRAME')"
"JavaScript, Node.js, ReactJS, Next.js, GraphQL, PostgreSQL, AWS RDS","('aws rds', 'B-TOOL')"
"JavaScript, ReactJS, PostgreSQL, TypeScript, Node.js, CI/CD","('node.js', 'B-FRAME')"
"JavaScript, ReactJS, PostgreSQL, TypeScript, Node.js, CI/CD","('ci/cd', 'B-TOOL')"
"REST API, C#, C++, WPF, .NET","('rest api', 'B-FRAME')"
"REST API, C#, C++, WPF, .NET","('wpf', 'B-FRAME')"
"REST API, C#, C++, WPF, .NET","('.net', 'B-FRAME')"
"Android, iOS, flutter, GraphQL","('android', 'B-FRAME')"
"Android, iOS, flutter, GraphQL","('ios', 'B-TOOL')"
"Android, iOS, flutter, GraphQL","('flutter', 'B-FRAME')"
"WPF, C#, Visual Basic, C++, .NET, REST API, AWS EC2","('wpf', 'B-FRAME')"
"WPF, C#, Visual Basic, C++, .NET, REST API, AWS EC2","('visual basic', 'B-LANG')"
"WPF, C#, Visual Basic, C++, .NET, REST API, AWS EC2","('.net', 'B-FRAME')"
"WPF, C#, Visual Basic, C++, .NET, REST API, AWS EC2","('rest api', 'B-FRAME')"
"WPF, C#, Visual Basic, C++, .NET, REST API, AWS EC2","('aws ec2', 'B-TOOL')"
"TypeScript, ReactJS, Jest, Webpack, Babel, Storybook, Azure Emotion, React Native Router","('jest', 'B-TOOL')"
"TypeScript, ReactJS, Jest, Webpack, Babel, Storybook, Azure Emotion, React Native Router","('webpack', 'B-TOOL')"
"TypeScript, ReactJS, Jest, Webpack, Babel, Storybook, Azure Emotion, React Native Router","('babel', 'B-LIB')"
"TypeScript, ReactJS, Jest, Webpack, Babel, Storybook, Azure Emotion, React Native Router","('azure emotion', 'B-TOOL')"
"TypeScript, ReactJS, Jest, Webpack, Babel, Storybook, Azure Emotion, React Native Router","('react native router', 'B-FRAME')"
"Embedded System, Linux kernel, C, Python, TCP/IP","('embedded system', 'B-FRAME')"
"Embedded System, Linux kernel, C, Python, TCP/IP","('linux kernel', 'B-TOOL')"
"Embedded System, Linux kernel, C, Python, TCP/IP","('tcp/ip', 'B-TOOL')"
"AngularJS, CSS, HTML, JavaScript, ReactJS, Vue.js","('vue.js', 'B-FRAME')"
"Machine Vision, NLP, Python","('machine vision', 'B-LIB')"
"Machine Vision, NLP, Python","('nlp', 'B-LIB')"
"Android, iOS, Docker, NoSQL, Node.js","('android', 'B-FRAME')"
"Android, iOS, Docker, NoSQL, Node.js","('ios', 'B-TOOL')"
"Android, iOS, Docker, NoSQL, Node.js","('nosql', 'B-TOOL')"
"Android, iOS, Docker, NoSQL, Node.js","('node.js', 'B-FRAME')"
"Data mining, Python, Tensorflow, PyTorch, Keras, MongoDB, Apache Airflow, NLP","('data mining', 'B-TOOL')"
"Data mining, Python, Tensorflow, PyTorch, Keras, MongoDB, Apache Airflow, NLP","('apache airflow', 'B-FRAME')"
"Data mining, Python, Tensorflow, PyTorch, Keras, MongoDB, Apache Airflow, NLP","('nlp', 'B-LIB')"
"Android, iOS, Java, C#, Python, Objective-C, Unity, Gradle, Appium","('android', 'B-FRAME')"
"Android, iOS, Java, C#, Python, Objective-C, Unity, Gradle, Appium","('ios', 'B-TOOL')"
"Android, iOS, Java, C#, Python, Objective-C, Unity, Gradle, Appium","('objective-c', 'B-LANG')"
"Android, iOS, Java, C#, Python, Objective-C, Unity, Gradle, Appium","('gradle', 'B-TOOL')"
"Django, Python, DRF(Django REST framework), Docker","('drf(django rest framework)', 'B-FRAME')"
"CSS, HTML, JavaScript, ReactJS, Next.js, TypeScript","('next.js', 'B-FRAME')"
"Git, Docker, GitHub Actions","('github actions', 'B-TOOL')"
"JavaScript, HTML, jQuery, ReactJS, PHP, CSS, AngularJS, Vue.js, Webpack","('jquery', 'B-LIB')"
"JavaScript, HTML, jQuery, ReactJS, PHP, CSS, AngularJS, Vue.js, Webpack","('vue.js', 'B-FRAME')"
"JavaScript, HTML, jQuery, ReactJS, PHP, CSS, AngularJS, Vue.js, Webpack","('webpack', 'B-TOOL')"
"Node.js, TypeScript, Next.js","('node.js', 'B-FRAME')"
"Node.js, TypeScript, Next.js","('next.js', 'B-FRAME')"
"Node.js, TypeScript, Next.js, React Native","('node.js', 'B-FRAME')"
"Node.js, TypeScript, Next.js, React Native","('next.js', 'B-FRAME')"
"JavaScript, React Native, Next.js","('next.js', 'B-FRAME')"
"Linux, Java, Windows, Selenium","('linux', 'B-TOOL')"
"Linux, Java, Windows, Selenium","('windows', 'B-TOOL')"
3Ds Max,"('3ds max', 'B-TOOL')"
"Django, Python, Git, ReactJS, GCP(Google Cloud Platform), Database","('gcp(google cloud platform)', 'B-TOOL')"
"Django, Python, Git, ReactJS, GCP(Google Cloud Platform), Database","('database', 'B-TOOL')"
"Linux, C, C++","('linux', 'B-TOOL')"
"Reactor, Java, Nginx, PostgreSQL, MySQL, Git","('nginx', 'B-FRAME')"
flutter,"('flutter', 'B-FRAME')"
"TypeScript, Babel, ReactJS","('babel', 'B-FRAME')"
"Linux, C, C++","('linux', 'B-TOOL')"
"ReactJS, TypeScript, Next.js","('next.js', 'B-FRAME')"
"Unreal Engine, Unity","('unreal engine', 'B-FRAME')"
"Node.js, ReactJS, HTML, JavaScript, CSS","('node.js', 'B-FRAME')"
"HTML, iOS, Python, Git","('ios', 'B-TOOL')"
"TypeScript, Node.js, TypeORM, PostgreSQL, AWS S3","('node.js', 'B-FRAME')"
"TypeScript, Node.js, TypeORM, PostgreSQL, AWS S3","('typeorm', 'B-FRAME')"
"TypeScript, Node.js, TypeORM, PostgreSQL, AWS S3","('aws s3', 'B-TOOL')"
"Python, SQL","('sql', 'B-TOOL')"
"Python, REST API, Java, Selenium, Cypress, C++, GraphQL","('rest api', 'B-FRAME')"
"Ruby on Rails, Redis, PostgreSQL, Docker, AWS Lambda, AWS DynamoDB, Python","('aws lambda', 'B-TOOL')"
"Java, Python, C++, C#, REST API","('rest api', 'B-FRAME')"
"Java, Spring Boot, Spring Batch, MySQL, MSSQL(Microsoft SQL Server), PostgreSQL, REST API","('spring batch', 'B-FRAME')"
"Java, Spring Boot, Spring Batch, MySQL, MSSQL(Microsoft SQL Server), PostgreSQL, REST API","('mssql(microsoft sql server)', 'B-TOOL')"
"Java, Spring Boot, Spring Batch, MySQL, MSSQL(Microsoft SQL Server), PostgreSQL, REST API","('rest api', 'B-FRAME')"
"Go, Python, MySQL, Apache Kafka, Kubernetes, Datadog, gRPC","('apache kafka', 'B-TOOL')"
"Go, Python, MySQL, Apache Kafka, Kubernetes, Datadog, gRPC","('datadog', 'B-TOOL')"
"JavaScript, CSS3, HTML5","('css3', 'B-LANG')"
"JavaScript, CSS3, HTML5","('html5', 'B-LANG')"
"Amazon Web Services(AWS), Terraform, Ansible, Python, Apache Kafka, Kubernetes","('amazon web services(aws)', 'B-TOOL')"
"Amazon Web Services(AWS), Terraform, Ansible, Python, Apache Kafka, Kubernetes","('apache kafka', 'B-TOOL')"
"Java, Spring, Python, Docker, PostgreSQL, Nginx, Git, Linux, JavaScript","('nginx', 'B-FRAME')"
"Java, Spring, Python, Docker, PostgreSQL, Nginx, Git, Linux, JavaScript","('linux', 'B-TOOL')"
"iOS, Android, Objective-C, Java, Swift, ReactJS, Firebase, React Native, TypeScript","('ios', 'B-TOOL')"
"iOS, Android, Objective-C, Java, Swift, ReactJS, Firebase, React Native, TypeScript","('android', 'B-FRAME')"
"iOS, Android, Objective-C, Java, Swift, ReactJS, Firebase, React Native, TypeScript","('objective-c', 'B-LANG')"
"iOS, Android, Objective-C, Java, Swift, ReactJS, Firebase, React Native, TypeScript","('firebase', 'B-TOOL')"
"Next.js, Node.js, JavaScript, TypeScript","('next.js', 'B-FRAME')"
"Next.js, Node.js, JavaScript, TypeScript","('node.js', 'B-FRAME')"
"Webpack, CSS, HTML, JavaScript, React Native","('webpack', 'B-TOOL')"
"Amazon Web Services(AWS), Terraform, Ansible, Python, Apache Kafka, Kubernetes, Django, Docker, MySQL, Redis, MongoDB","('amazon web services(aws)', 'B-TOOL')"
"Amazon Web Services(AWS), Terraform, Ansible, Python, Apache Kafka, Kubernetes, Django, Docker, MySQL, Redis, MongoDB","('apache kafka', 'B-TOOL')"
"Python, Git, Unix, Linux, OpenCV, Tensorflow, Machine Learning, Deep Learning, NVIDIA TensorRT, PyTorch, Docker, Kubernetes","('unix', 'B-TOOL')"
"Python, Git, Unix, Linux, OpenCV, Tensorflow, Machine Learning, Deep Learning, NVIDIA TensorRT, PyTorch, Docker, Kubernetes","('linux', 'B-TOOL')"
"Python, Git, Unix, Linux, OpenCV, Tensorflow, Machine Learning, Deep Learning, NVIDIA TensorRT, PyTorch, Docker, Kubernetes","('machine learning', 'B-FRAME')"
"Python, Git, Unix, Linux, OpenCV, Tensorflow, Machine Learning, Deep Learning, NVIDIA TensorRT, PyTorch, Docker, Kubernetes","('deep learning', 'B-FRAME')"
"Python, Git, Unix, Linux, OpenCV, Tensorflow, Machine Learning, Deep Learning, NVIDIA TensorRT, PyTorch, Docker, Kubernetes","('nvidia tensorrt', 'B-TOOL')"
"flutter, Android, iOS","('flutter', 'B-FRAME')"
"flutter, Android, iOS","('android', 'B-FRAME')"
"flutter, Android, iOS","('ios', 'B-TOOL')"
"Python, Amazon Web Services(AWS), Java","('amazon web services(aws)', 'B-TOOL')"
"ReactJS, ES6, Vue.js","('es6', 'B-LANG')"
"ReactJS, ES6, Vue.js","('vue.js', 'B-FRAME')"
"Python, Apache Airflow, Git, PostgreSQL, MongoDB, Docker, Apache Spark","('apache airflow', 'B-FRAME')"
"Android, iOS, React Native","('android', 'B-FRAME')"
"Android, iOS, React Native","('ios', 'B-TOOL')"
"JavaScript, Next.js, flutter","('next.js', 'B-FRAME')"
"JavaScript, Next.js, flutter","('flutter', 'B-FRAME')"
"Java, Kotlin, Spring Boot, JPA(Java Persistent API), NoSQL","('jpa(java persistent api)', 'B-FRAME')"
"Java, Kotlin, Spring Boot, JPA(Java Persistent API), NoSQL","('nosql', 'B-TOOL')"
"Java, Spring Boot, JPA(Java Persistent API)","('jpa(java persistent api)', 'B-FRAME')"
"C#, Python, Qt","('qt', 'B-FRAME')"
"Java, JavaScript, MySQL, Node.js, ReactJS, Vue.js","('node.js', 'B-FRAME')"
"Java, JavaScript, MySQL, Node.js, ReactJS, Vue.js","('vue.js', 'B-FRAME')"
"JavaScript, Vue.js, CSS, HTML, ReactJS","('vue.js', 'B-FRAME')"
"ReactJS, TypeScript, GraphQL, Next.js","('next.js', 'B-FRAME')"
"Django, DRF(Django REST framework), Python, AWS EC2, PostgreSQL","('drf(django rest framework)', 'B-FRAME')"
"Django, DRF(Django REST framework), Python, AWS EC2, PostgreSQL","('aws ec2', 'B-TOOL')"
"Python, PyTorch, Tensorflow, MXNET, NVIDIA TensorRT, Tensorflow Lite, C++, Linux, ROS, Git, JIRA","('mxnet', 'B-FRAME')"
"Python, PyTorch, Tensorflow, MXNET, NVIDIA TensorRT, Tensorflow Lite, C++, Linux, ROS, Git, JIRA","('nvidia tensorrt', 'B-TOOL')"
"Python, PyTorch, Tensorflow, MXNET, NVIDIA TensorRT, Tensorflow Lite, C++, Linux, ROS, Git, JIRA","('tensorflow lite', 'B-FRAME')"
"Python, PyTorch, Tensorflow, MXNET, NVIDIA TensorRT, Tensorflow Lite, C++, Linux, ROS, Git, JIRA","('linux', 'B-TOOL')"
"Python, PyTorch, Tensorflow, MXNET, NVIDIA TensorRT, Tensorflow Lite, C++, Linux, ROS, Git, JIRA","('ros', 'B-FRAME')"
"C, C++, Python, SciPy, Pandas, Numpy, Tensorflow, PyTorch, Docker","('scipy', 'B-LIB')"
"C++, Python, OpenCV, Linux, Unity ML-Agents, Windows","('linux', 'B-TOOL')"
"C++, Python, OpenCV, Linux, Unity ML-Agents, Windows","('unity ml-agents', 'B-FRAME')"
"C++, Python, OpenCV, Linux, Unity ML-Agents, Windows","('windows', 'B-TOOL')"
"Node.js, TypeScript, Next.js, PostgreSQL, GraphQL, AWS EC2, AWS S3, AWS RDS, Docker","('node.js', 'B-FRAME')"
"Node.js, TypeScript, Next.js, PostgreSQL, GraphQL, AWS EC2, AWS S3, AWS RDS, Docker","('next.js', 'B-FRAME')"
"Node.js, TypeScript, Next.js, PostgreSQL, GraphQL, AWS EC2, AWS S3, AWS RDS, Docker","('aws ec2', 'B-TOOL')"
"Node.js, TypeScript, Next.js, PostgreSQL, GraphQL, AWS EC2, AWS S3, AWS RDS, Docker","('aws s3', 'B-TOOL')"
"Node.js, TypeScript, Next.js, PostgreSQL, GraphQL, AWS EC2, AWS S3, AWS RDS, Docker","('aws rds', 'B-TOOL')"
"Go, NoSQL","('nosql', 'B-TOOL')"
"C++, C#, Qt","('qt', 'B-FRAME')"
"TypeScript, Node.js, NestJS, Java, Spring, Google Guice, MySQL, AWS DynamoDB, MongoDB, Apache Kafka, Redis, Kubernetes, Datadog, NCP(Naver Cloud Platform)","('node.js', 'B-FRAME')"
"TypeScript, Node.js, NestJS, Java, Spring, Google Guice, MySQL, AWS DynamoDB, MongoDB, Apache Kafka, Redis, Kubernetes, Datadog, NCP(Naver Cloud Platform)","('google guice', 'B-FRAME')"
"TypeScript, Node.js, NestJS, Java, Spring, Google Guice, MySQL, AWS DynamoDB, MongoDB, Apache Kafka, Redis, Kubernetes, Datadog, NCP(Naver Cloud Platform)","('apache kafka', 'B-TOOL')"
"TypeScript, Node.js, NestJS, Java, Spring, Google Guice, MySQL, AWS DynamoDB, MongoDB, Apache Kafka, Redis, Kubernetes, Datadog, NCP(Naver Cloud Platform)","('datadog', 'B-TOOL')"
"TypeScript, Node.js, NestJS, Java, Spring, Google Guice, MySQL, AWS DynamoDB, MongoDB, Apache Kafka, Redis, Kubernetes, Datadog, NCP(Naver Cloud Platform)","('ncp(naver cloud platform)', 'B-TOOL')"
"Python, NoSQL, AWS CodeCommit, Docker","('nosql', 'B-TOOL')"
"Python, NoSQL, AWS CodeCommit, Docker","('aws codecommit', 'B-TOOL')"
"Node.js, TypeScript, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2, CI/CD, GitHub Actions","('node.js', 'B-FRAME')"
"Node.js, TypeScript, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2, CI/CD, GitHub Actions","('aws cloudfront', 'B-TOOL')"
"Node.js, TypeScript, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2, CI/CD, GitHub Actions","('aws cloudwatch', 'B-TOOL')"
"Node.js, TypeScript, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2, CI/CD, GitHub Actions","('aws ec2', 'B-TOOL')"
"Node.js, TypeScript, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2, CI/CD, GitHub Actions","('ci/cd', 'B-TOOL')"
"Node.js, TypeScript, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2, CI/CD, GitHub Actions","('github actions', 'B-TOOL')"
"ReactJS, JSX, Sass(SCSS), CI/CD, GitHub Actions, TypeScript","('jsx', 'B-LANG')"
"ReactJS, JSX, Sass(SCSS), CI/CD, GitHub Actions, TypeScript","('sass(scss)', 'B-LANG')"
"ReactJS, JSX, Sass(SCSS), CI/CD, GitHub Actions, TypeScript","('ci/cd', 'B-TOOL')"
"ReactJS, JSX, Sass(SCSS), CI/CD, GitHub Actions, TypeScript","('github actions', 'B-TOOL')"
"Node.js, TypeScript, MySQL, CI/CD, GitHub Actions, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('node.js', 'B-FRAME')"
"Node.js, TypeScript, MySQL, CI/CD, GitHub Actions, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('ci/cd', 'B-TOOL')"
"Node.js, TypeScript, MySQL, CI/CD, GitHub Actions, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('github actions', 'B-TOOL')"
"Node.js, TypeScript, MySQL, CI/CD, GitHub Actions, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('aws cloudfront', 'B-TOOL')"
"Node.js, TypeScript, MySQL, CI/CD, GitHub Actions, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('aws cloudwatch', 'B-TOOL')"
"Node.js, TypeScript, MySQL, CI/CD, GitHub Actions, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('aws ec2', 'B-TOOL')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions","('jsx', 'B-LANG')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions","('sass(scss)', 'B-LANG')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions","('ci/cd', 'B-TOOL')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions","('github actions', 'B-TOOL')"
"Linux, C++, MySQL, Kubernetes","('linux', 'B-TOOL')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions, Node.js, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('jsx', 'B-LANG')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions, Node.js, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('sass(scss)', 'B-FRAME')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions, Node.js, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('ci/cd', 'B-TOOL')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions, Node.js, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('github actions', 'B-TOOL')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions, Node.js, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('node.js', 'B-FRAME')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions, Node.js, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('aws cloudfront', 'B-TOOL')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions, Node.js, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('aws cloudwatch', 'B-TOOL')"
"ReactJS, TypeScript, JSX, Sass(SCSS), CI/CD, GitHub Actions, Node.js, MySQL, AWS CloudFront, AWS CloudWatch, AWS DynamoDB, AWS EC2","('aws ec2', 'B-TOOL')"
"Linux, C++, MySQL, Kubernetes, Python, Java","('linux', 'B-TOOL')"
"AngularJS, Highcharts, HTML5, CSS3, JavaScript, ES6, Vue.js, Kendo UI, D3.js, Git, Webpack, Elasticsearch","('highcharts', 'B-LIB')"
"AngularJS, Highcharts, HTML5, CSS3, JavaScript, ES6, Vue.js, Kendo UI, D3.js, Git, Webpack, Elasticsearch","('html5', 'B-LANG')"
"AngularJS, Highcharts, HTML5, CSS3, JavaScript, ES6, Vue.js, Kendo UI, D3.js, Git, Webpack, Elasticsearch","('css3', 'B-LANG')"
"AngularJS, Highcharts, HTML5, CSS3, JavaScript, ES6, Vue.js, Kendo UI, D3.js, Git, Webpack, Elasticsearch","('es6', 'B-LANG')"
"AngularJS, Highcharts, HTML5, CSS3, JavaScript, ES6, Vue.js, Kendo UI, D3.js, Git, Webpack, Elasticsearch","('vue.js', 'B-FRAME')"
"AngularJS, Highcharts, HTML5, CSS3, JavaScript, ES6, Vue.js, Kendo UI, D3.js, Git, Webpack, Elasticsearch","('kendo ui', 'B-LIB')"
"AngularJS, Highcharts, HTML5, CSS3, JavaScript, ES6, Vue.js, Kendo UI, D3.js, Git, Webpack, Elasticsearch","('d3.js', 'B-LIB')"
"AngularJS, Highcharts, HTML5, CSS3, JavaScript, ES6, Vue.js, Kendo UI, D3.js, Git, Webpack, Elasticsearch","('webpack', 'B-TOOL')"
"Python, Git, iOS","('ios', 'B-TOOL')"
"CSS, HTML, JavaScript, ReactJS, Regular expression, jQuery","('regular expression', 'B-LIB')"
"CSS, HTML, JavaScript, ReactJS, Regular expression, jQuery","('jquery', 'B-LIB')"
"C#, Python, C, MySQL, NoSQL","('nosql', 'B-TOOL')"
"flutter, Clean Architecture, Firebase, GCP(Google Cloud Platform), Dart, JavaScript, TypeScript, SQL, NoSQL, Node.js, ExpressJS","('flutter', 'B-FRAME')"
