채용 링크,회사 이름,채용 직군,경력,관련 직군,학력,근무 지역,근무 형태,채용 내용(이미지),채용 내용(간단 설명),채용 내용(세부 내용)
https://zighang.com/recruitment/b98cffcc-c146-4783-9e3b-0a21b9cc467c,카카오,광고 SDK 개발 / FE개발자 (경력),5년차 이상,프론트엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a6580cde-c6c1-4662-b6a8-1f8e0c76671c,헥토이노베이션,FE개발팀 개발 모집,4년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4ce80188-b7ff-4253-a7d6-685c79276cf4,KREAM,서비스 Web Frontend 개발자 모집,3년차 이상,프론트엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/361a820d-7cf8-41c1-9ea8-b998abf6c705,다원시스,[경영지원그룹] 안산본사 전산솔루션 개발운영 담당자 모집(경력),5~10년차,"반도체SW엔지니어, ERP, 소프트웨어 엔지니어 외 1개",초대졸,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/d0412601-44ef-4eef-bc86-d9c735d2da80,다원시스,[경영지원그룹]안산본사 전산인프라 & 보안담당자 모집(신입/경력),신입~2년차,"데브옵스/인프라, 보안, 기술지원 외 1개","박사, 석사, 학사, 초대졸",경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/e37f1a29-a18d-4d5f-85f6-4290b22e03e5,KREAM,Internal Product Frontend 개발자 모집,5년차 이상,프론트엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/fe224aa5-0745-4fdf-ad8f-0671c1a50738,코인원,Web Frontend 개발자(시니어),7년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/0c7b6289-4976-4dbd-a6a9-7b739d62e4a4,트래블월렛,백엔드 개발자 - 플랫폼 (Senior),4~6년차,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/e0473908-4d09-49ac-9644-4fa40041cd21,트래블월렛,프론트엔드 개발자 (Junior),2~3년차,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/648f21b3-82d9-4222-8332-c6d2c21d0ab0,오케스트로,Cloud Engineer (가상화),2~10년차,"클라우드, 유지보수",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/24f9dff5-1e6f-485f-a122-cef507b7d6c6,오케스트로,Back-end Developer (CI/CD Pipeline Platform),3년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/3c387c14-0d2a-4434-92a6-35ac4cdcd3ba,버킷플레이스,"Technical Lead & Manager, Frontend",10년차 이상,프론트엔드,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/59a845ec-81bc-40e8-9bbe-fd86f87fd252,몰로코,Senior Product Manager - Streaming Monetization,3년차 이상,"데이터 분석가, 데이터 사이언티스트, 머신러닝 엔지니어 외 1개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/67188b23-3728-4261-8bba-9016991b1deb,센드버드,Cloud Security Engineer,2년차 이상,"보안, 클라우드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6b4a9687-278f-4f7b-befa-8a55154b28fd,채널톡,소프트웨어 엔지니어,2년차 이상,"백엔드, iOS, 안드로이드 외 1개",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4deaa03d-36be-434c-9357-fa2cb35057c2,엔비디아,Solutions Architect - Generative AI,3년차 이상,"AI 연구, 머신러닝 엔지니어, 생성형AI 외 1개",박사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6ad8576c-404a-40fa-9c01-050c6359339c,아모레퍼시픽,HRIS 기술 PM,5~10년차,"HRM, 개발PM, 백엔드",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f2863b1a-d798-448b-ad7b-dade3d658525,천재교과서,"[IT개발부문] 밀크T 개발자(java,vue3) 채용",5년차 이상,"백엔드, 프론트엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/01db1aaa-bcbe-4014-927e-976e1617a820,수퍼빈,앱 개발자,3년차 이상,"안드로이드, iOS, 크로스 플랫폼",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/51aa60c5-2210-43b5-8a2c-0668d7a2178a,쿠팡풀필먼트서비스,Senior Mobile Engineer,5년차 이상,"iOS, 안드로이드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/708160d2-4725-4fc2-91af-4ff0545b7419,시큐아이,"[삼성SDS 자회사] 시큐아이 경력사원 채용(MacOS,iOS)",4년차 이상,"iOS, 응용 프로그램",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/82d5af55-c1b1-46ac-b50f-17ef1113bc42,Global AI Platform,Software Engineer (Mobile Application),5년차 이상,"iOS, 크로스 플랫폼, 안드로이드",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/1ab3d65b-2dea-41f6-8745-12a4d8357324,뤼튼 테크놀로지스,Mobile App Engineer(3년이상),3년차 이상,"프론트엔드, 모바일앱개발, 크로스 플랫폼",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/41a5f659-8adb-48a1-a51a-04de066968b9,라프텔,프론트엔드 엔지니어,3년차 이상,"프론트엔드, 크로스 플랫폼",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f3ee6fb5-8166-49a8-ad4f-a4cb90a2ed52,휴넷,평생학습플랫폼 안드로이드 어플리케이션 개발 [정규직/경력],1~2년차,안드로이드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/0295eaa5-eaf9-4e04-a464-eef6b4bf6be7,레브잇,Sr.QAEngineer,5년차 이상,QA 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/1415aa4a-9999-4037-8baa-ed4bad4c9e8f,엠케이에스,Software Engineer,2년차 이상,소프트웨어 엔지니어,학사,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/0e3092f4-1f6a-459a-84d3-e1ffdd87d345,CJ ENM,QA 경력사원 채용,7년차 이상,QA 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/3ba1941b-e205-4f7b-bd2c-363e8b626db3,당근,"Software Engineer, Frontend - 동네생활",2년차 이상,"프론트엔드, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/83b2d8b0-795d-4d9d-8bb9-0f00c4ccd88e,강남언니,웹 프론트엔드 개발자,2년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/eaafa0ba-4bb7-4d7d-ac58-3a9b62500919,강남언니,QA자동화엔지니어,3년차 이상,QA 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/ca8783d6-348d-4d16-b245-82a9a445c763,덴티움,의료기기SW개발(CT3D뷰어/팀장급),8년차 이상,"소프트웨어 엔지니어, 응용 프로그램",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/e7ba171d-e220-40eb-97c0-2f7add0e2796,쿠팡,Cyber Threat Hunter (GHOST Team),8년차 이상,"데이터 사이언티스트, 보안",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/faf79cf8-0d46-421e-a711-37f5822b06c3,리디,모바일엔지니어,7년차 이상,"안드로이드, iOS",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/284adedb-c822-4cf3-b11c-cf417176e4aa,SK쉴더스,보안운영 및 IT서비스운영관리경력직채용,2년차 이상,"보안, 기술지원",초대졸,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/3955bf05-1508-415b-9b11-1fff67b3445d,업스테이지,Technical Program Manager,3년차 이상,"AI 서비스 기획, 개발PM",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a583fda1-a509-491e-ac35-49f11ce56acd,당근,프론트엔드 소프트웨어 엔지니어,3년차 이상,"소프트웨어 엔지니어, 프론트엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/be92fc32-d540-45b4-ab7e-2e49f91e7d10,위펀,Senior Frontend Engineer (React),7년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/343888cc-8678-4546-8ee7-fe4a03729473,슈퍼브에이아이,GA Manager,2~5년차,"총무, 사무직, 구매 외 2개",학력 무관,서울,계약직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4b933055-4ef2-476e-a627-0f0316f5dfc2,라이너,React Native Developer,3년차 이상,"소프트웨어 엔지니어, 크로스 플랫폼, 안드로이드 외 1개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4412e6b2-e924-4f90-927d-5c9f24b437ab,넛지헬스케어,Flutter개발 산업기능요원 모집,경력 무관,"안드로이드, iOS, 크로스 플랫폼 외 1개",학력 무관,서울,산업기능요원,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/678fb05a-25e3-4ecd-9361-9dca63a6848e,메이사,플러터엔지니어(Flutter Engineer),경력 무관,"iOS, 크로스 플랫폼, 안드로이드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/3808db7b-c7c7-4eaa-adb1-b569ee9c09c0,앤서스랩,C# 백엔드 서버 엔지니어,5년차 이상,"게임서버, 백엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4915b1cf-9bd2-4ce5-86ac-63e238cd18b3,엔씨소프트,게임서버 프로그래머,4~10년차,"게임서버, 백엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/550d8877-f4b7-42e3-9e80-689cfb421ec3,알텐코리아,전산팀 경영지원업무자,경력 무관,기술지원,학력 무관,인천,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/d8e5fd2d-ba8b-4106-8110-4cc23d1880d6,토스,Frontend UX Engineer (Design System),경력 무관,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f3c4d3df-97f6-4982-bf7c-6b5658094231,토스,Frontend UX Engineer (데우스 팀),경력 무관,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/72b2f7e6-3359-48a7-a439-3fb60ca644ff,뱅크샐러드,QA 테크 리드 매니저,3년차 이상,QA 엔지니어,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4b2346b5-0185-46f0-97a3-fb97b15aae34,자화전자,모바일카메라제어평가(신입/경력_청주),경력 무관,소프트웨어 엔지니어,학사,충북,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/930b6dbc-ad8b-4317-b81a-eb6a5d9c7e57,자화전자,모바일 카메라 제어평가(신입/경력_동탄),경력 무관,"R&D/연구개발, 연구원, 소프트웨어 엔지니어 외 1개",학사,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/bb7986f8-9697-4cea-bf17-f62110be4e32,CJ올리브네트웍스,시스템개발/운영(SAP),3년차 이상,"ERP, 개발PM, 유지보수",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5c53a7d6-b9e1-4f63-a248-220eeeac4a8b,CJ올리브영,프론트엔드 개발자(풀필먼트),5년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/cf75f3e1-7c77-492f-aa01-1aedb955f11f,피티코리아,빅데이터 분석 및 운영 보조 인턴,신입,데이터 분석가,학사,서울,체험형 인턴,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/0593da6c-ebf2-4ed1-a192-d201d97f1cfd,넥슨,클라이언트 프로그래머,경력 무관,게임개발(클라이언트),학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/1d914244-6d07-4223-998a-4f4021985da4,라포랩스,프론트엔드 엔지니어 인턴,신입,프론트엔드,학력 무관,서울,체험형 인턴,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/5be88289-a930-4a9c-afbb-d6a852666493,디케이테크인,카카오i 서비스&플랫폼 운영 및 개발,7년차 이상,"백엔드, 유지보수",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/09909b30-81bd-457c-b67a-39ace910055e,현대오토에버,Backend Developer,3년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/480b7dce-ed26-4a25-92a1-56d6df72bf23,현대오토에버,Backend Developer,3년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4969fd37-6966-48e9-a722-b655f78042a2,현대차증권,현물매매 IT업무 담당자 채용,3년차 이상,DBA,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/973c8ba6-ed30-476a-a336-dc622fa3ab4d,NHN 두레이,엔마스터 서비스 개발(아파트 ERP),3년차 이상,"백엔드, ERP",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/216d5c54-47b0-4012-8704-7050e1246bee,데브시스터즈,[쿠키런 클래식] 개발PM,5년차 이상,개발PM,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/b4c0a984-52ed-4be4-9862-0c2289a312d4,쿠팡,프로세스 운영 효율화 PM (Catalog Update Process),5년차 이상,"프로젝트 매니저, 개발PM",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4ac59029-f1a7-4924-9b81-e8722a7cd0ef,토스,Frontend Developer,신입,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/c7a982da-b7c8-41b3-917b-d56188bb13f0,AGL,[개발] GDS웹개발주니어(.NET),3년차 이상,"소프트웨어 엔지니어, 백엔드, 프론트엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/1564be21-bbd8-476f-a3fb-4b926b25bb6a,AGL,국내외 결제 연동 개발자,3년차 이상,"백엔드, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/b368fa18-de1c-477a-a0f7-10e6d6a56cdd,스트라드비젼,"Algorithm Engineer, 3D Computer Vision (Seoul)",5년차 이상,"컴퓨터 비전, 머신러닝 엔지니어, 소프트웨어 엔지니어","박사, 석사",서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/b65baf13-2da0-4f45-a4ab-97cee1ab00ce,비상교육,Front End 개발자,3년차 이상,프론트엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/42a4bfaa-e587-4e16-b7a0-edf2caac880a,레브잇,Technical Product Manager (Commerce Platform),5년차 이상,"프로덕트 매니저(PM), 프로덕트 오너(PO), 프로젝트 매니저 외 1개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/2e0cd0cf-8372-4113-af6f-27bcd843a9d0,토스,Search Platform Engineer,2~3년차,"머신러닝 엔지니어, NLP, 소프트웨어 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/806478e3-b961-4789-a62c-01bc6ab74dc4,슈프리마,Custom FW Quality Engineer 모집(육휴대체),5년차 이상,QA 엔지니어,초대졸,경기,계약직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/9ef745f5-237e-4bbe-970e-c4c8e003d774,레브잇,Technical Product Manager (Data Platform),3년차 이상,"프로덕트 매니저(PM), 프로젝트 매니저, 개발PM",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/0eee1b1f-0839-4651-a6de-62d8f801e222,쿠팡,Staff Technical Program Manager (Audit Automation & Data Analytics),6년차 이상,"데이터 분석가, 개발PM",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/0ba4a6e7-31ed-4cf4-9f95-87894d5a1f6b,엔비디아,Continuous Bringup and Optimization Manager,5년차 이상,개발PM,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6e0f5d38-86e3-40b2-b35e-5ea314a2e8fc,패스트파이브,클라우드팀 리드,10년차 이상,"IT영업, 클라우드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/03530b69-31d0-48d3-8d4a-75f60eae01d0,콜라보살롱,리액트 개발자,신입,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/edd1b4b4-cb6b-4aeb-9425-67e7ca199fa1,쿠팡,Back-end Engineer (GoTech SRE),7년차 이상,백엔드,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/278c0f21-82c6-4c7c-9a00-1582fa12f820,A41,Blockchain Back-end Engineer,경력 무관,"블록체인, 백엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/9691602f-5ca2-48ec-b8bc-c2f062ffa9a0,포티투닷,Senior Tech Recruiter,10년차 이상,"헤드헌터, 소프트웨어 엔지니어",학사,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a6419f2e-ae30-455b-9498-7be67b844e7d,구름,계정 및 결제 서비스 개발자,1년차 이상,"웹 퍼블리싱, 백엔드, 프론트엔드 외 1개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/448ff64c-98bf-4ee2-898b-f4dfbbc76fac,토스증권,Web Publishing Assistant,경력 무관,웹 퍼블리싱,학력 무관,서울,계약직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/d34d8c38-85de-4884-9fbd-30e64b9fc1aa,FASOO,"[개발]서버개발(백엔드,프론트엔드)",3년차 이상,"백엔드, 프론트엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/38496c3f-c7fb-4807-bece-e4dac6e38c87,텔레픽스,[SW개발팀] 백엔드 엔지니어,5년차 이상,백엔드,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/dd8c33ed-6d84-4d66-b359-d96693caf9fe,크래프톤,Technical Artist at PUBG Seattle,4년차 이상,"게임개발(클라이언트), 모델링, 기술지원 외 1개",학력 무관,기타,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/8d2e322b-253e-4bc2-81d7-7635fa44c0b9,라인플러스,프론트엔드 엔지니어,3년차 이상,프론트엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/817311bc-d0fa-493e-ad0f-126030a03d4f,구글,Associate Technical Account Manager,신입,"기술지원, 클라우드",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/829ee720-4833-4d7a-9590-863e0f55d9ca,현대오토에버,서버 엔지니어,2년차 이상,"데브옵스/인프라, 클라우드, 백엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/0e727c9c-fb02-4472-95f8-a4d8367d0abb,두잇,Frontend Engineer (3년 이하),신입~3년차,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/235a9071-84e6-43ca-abfd-569ecd8630ae,두잇,Backend Engineer (3년 이하),신입~3년차,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a3887406-999d-4852-a23a-cc804bf3874f,트립비토즈,DevOps/클라우드엔지니어(AWS),5년차 이상,"데브옵스/인프라, 클라우드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/e68c2f28-fbac-4e83-8d9d-407889bd3df0,테이텀 시큐리티,백엔드개발자(경력3년~5년),3~5년차,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/082e3a49-cbc6-42dc-b110-6d98f86b21fa,A41,Product Designer,경력 무관,"UI/UX, 블록체인",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/513767f1-20dc-4f96-ada7-b54f64234c07,콩스튜디오,렌더링 프로그래머 (병역특례),1년차 이상,그래픽스,"석사, 학사",서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/745ebb8e-4c94-443a-b2ef-3f7348f0f8c7,엔엑스쓰리게임즈,웹 게임서버 개발자,5~7년차,"게임서버, 백엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/9e93c0ce-84e7-4fc8-93ee-3122a74bc5f2,앤서스랩,Java Backend Server Engineer,5년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/c989a258-5b3e-4129-8f68-4ded48870ca0,인플루디오,iOS 개발자(리드급),3년차 이상,iOS,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/d6a7abac-73ad-4587-b2f4-bc3ed14c4674,천재교과서,DevOps 운영 담당자 채용,10년차 이상,데브옵스/인프라,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/f6978773-af2a-4785-90bc-e116996a959c,크로노스튜디오,IT 및 정보보호 리드급 모집,10년차 이상,"기술지원, 보안",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/65a82866-cbf6-44a8-b13c-aeda0a918eaf,LX판토스,정보보안 분야 경력사원 채용,5년차 이상,보안,학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/be5aceea-d397-451b-8668-a11bad12c0ea,덴티움,백엔드 SW 개발직군 연구직,3년차 이상,백엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6dce16c2-eff0-46a0-aa58-330737583e69,보이저엑스,"개발자 채용 [초봉 5,500만원+]",경력 무관,"머신러닝 엔지니어, iOS, 안드로이드 외 2개",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4902c905-77a2-46c5-ad56-268e917406e3,카카오페이손해보험,프론트엔드 엔지니어 모집,5년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/c2979596-1222-4ead-9975-1f5ed71a26be,카카오페이손해보험,프론트엔드 엔지니어,5년차 이상,프론트엔드,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/2c09d29a-a66c-4657-9ffc-09b7145a8521,마이리얼트립,Full Stack Developer,1년차 이상,"프론트엔드, 백엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a875fd99-2402-4e51-85fa-22e74925f732,CJ올리브영,백엔드 개발자(앱서비스),7년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/547a4e0f-63cb-484f-a634-b500199f7c19,CJ올리브영,프론트엔드 개발자(앱서비스),7년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/b529d021-585c-408b-bf26-504abe1a92ce,라인플러스,Site Reliability Engineer (Performance Optimization Engineer),3~8년차,"데브옵스/인프라, 소프트웨어 엔지니어",학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/8a6d3d04-4ac1-497e-b445-bb641ceb9d86,베이글코드,프론트엔드 웹 개발자,5년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/c8891f7d-d131-4b6a-9976-7d1bbbbddde8,엔씨소프트,그래픽스 프로그래머 모집,2년차 이상,"게임개발(클라이언트), 그래픽스",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a3db87c1-1977-49b2-aca1-c8804a54e28c,엔씨소프트,AION2 엔진 프로그래머 모집,2년차 이상,"게임개발(클라이언트), 그래픽스",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/4cfc13ac-8366-40c7-bf80-f7e99a898708,두어스,백엔드 엔지니어(경력),1년차 이상,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/3aebc273-0410-492b-b425-a9f5ab624042,두어스,프론트엔드 엔지니어(경력),1년차 이상,프론트엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/daf344fc-2e2a-4ccf-b2ed-46389393c7c1,무신사,iOS Engineering,5년차 이상,iOS,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/a3bbe43b-0536-4007-8d1f-007c4adeeaa5,업스테이지,AI DevOps 개발자,3~10년차,데브옵스/인프라,학력 무관,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/9384c62d-c82c-4b1d-9fd1-63108dd8e336,토스,Search Platform Engineer,경력 무관,"LLM, 머신러닝 엔지니어",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/b931bc63-7f7b-4c78-bf28-8e6d4627ec29,파두,IT 기술 및 데이터 센터 관련 채용,경력 무관,"설계, 반도체 시스템엔지니어, 공정 엔지니어 외 4개",학사,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/096ed9e9-feb9-46ca-9a7a-a87ab0f66005,포스타입,백엔드 엔지니어,2~7년차,백엔드,학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/17ecf95d-fed5-4e3a-ab2a-55e5a7249cad,파마리서치바이오,개발직군 2025년 상반기 공채,1년차 이상,"기획, 프로덕트 매니저(PM), 개발PM",학사,경기,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/6b202edf-dcf9-4bfc-88a0-374e40e82ec2,롯데이네오스화학,IT 운영 신입사원 채용,신입,소프트웨어 엔지니어,학사,울산,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/48931945-04fc-4455-a611-d05f6d011a60,엔픽셀,웹개발자,경력 무관,"백엔드, 프론트엔드",학력 무관,서울,정규직,https://zighang.com/header_logo.svg,logo,
https://zighang.com/recruitment/d5189e9c-db42-43f4-bd67-72c99495d4bb,지멘스헬시니어스,소프트웨어 엔지니어(CT),1~5년차,소프트웨어 엔지니어,학사,경기,정규직,https://zighang.com/header_logo.svg,logo,
